GISJOIN,YEAR,ANRCA,RES_ONLYA,TRUSTA,AIANHHA,TRACTA,C_CITYA,COUNTY,COUNTYA,CTY_SUBA,DIVISIONA,MSA_CMSAA,PLACEA,PMSAA,REGIONA,STATE,STATEA,URB_AREAA,ANPSADPI,FF5001,FF5002,FF5003,FF5004,FF5005,FF5006,FF5007,FF5008,FF5009,FF5010,FF5011,FF5012,FF5013,FF5014,FF5015,FF5016,FF5017,FF5018,FF5019,FF5020,FF5021,FF5022,FF5023,FF5024,FF5025,FF5026,FF5027,FF5028,FF5029,FF5030,FF5AAA001,FF5AAA002,FF5AAA003,FF5AAA004,FF5AAA005,FF5AAA006,FF5AAA007,FF5AAA008,FF5AAA009,FF5AAA010,FF5AAA011,FF5AAA012,FF5AAA013,FF5AAA014,FF5AAA015,FF5AAA016,FF5AAA017,FF5AAA018,FF5AAA019,FF5AAA020,FF5AAA021,FF5AAA022,FF5AAA023,FF5AAA024,FF5AAA025,FF5AAA026,FF5AAA027,FF5AAA028,FF5AAA029,FF5AAA030,FF5AAB001,FF5AAB002,FF5AAB003,FF5AAB004,FF5AAB005,FF5AAB006,FF5AAB007,FF5AAB008,FF5AAB009,FF5AAB010,FF5AAB011,FF5AAB012,FF5AAB013,FF5AAB014,FF5AAB015,FF5AAB016,FF5AAB017,FF5AAB018,FF5AAB019,FF5AAB020,FF5AAB021,FF5AAB022,FF5AAB023,FF5AAB024,FF5AAB025,FF5AAB026,FF5AAB027,FF5AAB028,FF5AAB029,FF5AAB030,FF5AAC001,FF5AAC002,FF5AAC003,FF5AAC004,FF5AAC005,FF5AAC006,FF5AAC007,FF5AAC008,FF5AAC009,FF5AAC010,FF5AAC011,FF5AAC012,FF5AAC013,FF5AAC014,FF5AAC015,FF5AAC016,FF5AAC017,FF5AAC018,FF5AAC019,FF5AAC020,FF5AAC021,FF5AAC022,FF5AAC023,FF5AAC024,FF5AAC025,FF5AAC026,FF5AAC027,FF5AAC028,FF5AAC029,FF5AAC030,FF5AAG001,FF5AAG002,FF5AAG003,FF5AAG004,FF5AAG005,FF5AAG006,FF5AAG007,FF5AAG008,FF5AAG009,FF5AAG010,FF5AAG011,FF5AAG012,FF5AAG013,FF5AAG014,FF5AAG015,FF5AAG016,FF5AAG017,FF5AAG018,FF5AAG019,FF5AAG020,FF5AAG021,FF5AAG022,FF5AAG023,FF5AAG024,FF5AAG025,FF5AAG026,FF5AAG027,FF5AAG028,FF5AAG029,FF5AAG030,FF5AAW001,FF5AAW002,FF5AAW003,FF5AAW004,FF5AAW005,FF5AAW006,FF5AAW007,FF5AAW008,FF5AAW009,FF5AAW010,FF5AAW011,FF5AAW012,FF5AAW013,FF5AAW014,FF5AAW015,FF5AAW016,FF5AAW017,FF5AAW018,FF5AAW019,FF5AAW020,FF5AAW021,FF5AAW022,FF5AAW023,FF5AAW024,FF5AAW025,FF5AAW026,FF5AAW027,FF5AAW028,FF5AAW029,FF5AAW030,FF5AAX001,FF5AAX002,FF5AAX003,FF5AAX004,FF5AAX005,FF5AAX006,FF5AAX007,FF5AAX008,FF5AAX009,FF5AAX010,FF5AAX011,FF5AAX012,FF5AAX013,FF5AAX014,FF5AAX015,FF5AAX016,FF5AAX017,FF5AAX018,FF5AAX019,FF5AAX020,FF5AAX021,FF5AAX022,FF5AAX023,FF5AAX024,FF5AAX025,FF5AAX026,FF5AAX027,FF5AAX028,FF5AAX029,FF5AAX030,FF5ABR001,FF5ABR002,FF5ABR003,FF5ABR004,FF5ABR005,FF5ABR006,FF5ABR007,FF5ABR008,FF5ABR009,FF5ABR010,FF5ABR011,FF5ABR012,FF5ABR013,FF5ABR014,FF5ABR015,FF5ABR016,FF5ABR017,FF5ABR018,FF5ABR019,FF5ABR020,FF5ABR021,FF5ABR022,FF5ABR023,FF5ABR024,FF5ABR025,FF5ABR026,FF5ABR027,FF5ABR028,FF5ABR029,FF5ABR030,FF5ABS001,FF5ABS002,FF5ABS003,FF5ABS004,FF5ABS005,FF5ABS006,FF5ABS007,FF5ABS008,FF5ABS009,FF5ABS010,FF5ABS011,FF5ABS012,FF5ABS013,FF5ABS014,FF5ABS015,FF5ABS016,FF5ABS017,FF5ABS018,FF5ABS019,FF5ABS020,FF5ABS021,FF5ABS022,FF5ABS023,FF5ABS024,FF5ABS025,FF5ABS026,FF5ABS027,FF5ABS028,FF5ABS029,FF5ABS030
"G0400090","1990",,,,,,,"Graham","009",,"8","9999",,"9999","4","Arizona","04",,"Graham County",85,273,662,360,374,396,280,2084,1678,309,168,581,311,79,42,42,100,909,367,440,327,218,2054,1675,225,199,449,156,65,5,44,211,540,259,244,176,234,1558,1431,287,154,526,282,72,22,35,79,742,231,332,269,191,1633,1542,189,179,449,156,65,5,0,14,0,0,28,28,12,22,59,0,0,47,0,7,0,0,0,8,0,0,0,0,16,15,0,0,0,0,0,0,6,7,69,67,91,97,18,253,93,7,7,8,26,0,20,0,7,107,108,73,52,13,306,72,28,14,0,0,0,0,0,0,0,0,0,0,0,32,13,0,0,0,3,0,0,0,7,0,0,0,6,0,20,3,0,0,0,0,0,0,35,41,53,34,11,95,16,219,82,15,7,0,0,0,0,7,7,52,28,35,0,14,79,43,8,6,0,0,0,0,72,182,333,143,90,127,101,552,235,53,36,48,11,0,20,23,60,419,99,174,79,79,394,231,26,23,17,12,5,0,7,70,260,150,165,144,149,1231,1278,249,125,478,271,72,22,19,26,375,160,193,190,126,1322,1354,171,162,432,144,60,5,0,14,0,0,28,28,12,16,59,0,0,47,0,7,0,0,0,8,0,0,0,0,16,15,0,0,0,0,0,0
"G0400110","1990",,,,,,,"Greenlee","011",,"8","9999",,"9999","4","Arizona","04",,"Greenlee County",12,38,167,63,119,106,61,1086,314,46,51,146,109,9,27,36,80,181,80,68,144,69,948,410,91,81,123,62,16,0,8,38,146,63,119,100,61,940,274,38,43,130,106,9,27,33,62,159,69,68,122,61,818,375,83,64,118,62,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,12,0,0,0,3,0,0,0,18,0,0,0,15,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,4,0,0,0,0,0,0,0,7,5,0,0,0,4,0,21,0,0,6,0,123,28,8,8,8,0,0,0,3,0,18,11,0,7,8,119,35,8,10,0,0,0,0,12,28,78,19,60,54,34,386,80,21,21,41,2,0,0,26,41,84,56,37,38,41,415,130,45,26,7,0,0,0,0,10,89,44,59,52,27,688,222,25,30,97,104,9,27,10,21,93,24,31,91,28,533,280,46,48,111,62,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G0400120","1990",,,,,,,"La Paz","012",,"8","9999",,"9999","4","Arizona","04",,"La Paz County",52,178,589,199,255,282,262,1355,708,135,105,251,159,27,4,19,88,405,180,232,329,260,1481,843,148,119,228,89,0,9,32,136,473,150,200,223,219,1167,569,127,70,208,153,27,4,11,52,275,142,193,282,214,1192,688,123,100,200,82,0,9,3,0,0,0,0,0,0,11,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,6,18,51,22,26,44,23,121,127,8,23,22,4,0,0,0,21,76,27,39,43,34,256,101,22,16,24,3,0,0,0,0,0,0,0,0,12,0,0,0,0,6,2,0,0,0,0,0,3,0,0,4,5,7,0,0,4,4,0,0,11,24,65,27,29,15,8,56,12,0,12,0,0,0,0,8,15,54,8,0,4,8,28,38,3,3,0,0,0,0,35,147,246,54,50,46,48,164,31,5,12,4,7,9,0,19,67,197,37,32,37,47,166,118,22,3,34,0,0,0,8,27,309,125,177,195,186,1078,565,127,70,204,148,18,4,0,0,166,125,172,249,187,1085,623,104,100,175,82,0,9,3,0,0,0,0,0,0,11,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0
"G0400130","1990",,,,,,,"Maricopa","013",,"8","6200",,"9999","4","Arizona","04",,"Maricopa County",6524,7668,34075,12537,18150,15804,22298,144387,170074,22805,23067,109429,34511,17518,6855,6087,7110,37545,14481,22218,19247,25070,197868,188542,25556,25968,92020,28148,7067,2025,3277,3485,24500,9551,15152,12814,18632,128063,153869,20484,20691,103014,31625,16755,6143,3459,3542,26111,11347,18318,15670,21178,180073,171862,23054,23725,85846,26409,6610,1883,287,459,883,464,586,776,860,4221,6119,845,819,2058,703,169,149,188,280,1325,633,974,864,1165,4371,5898,890,849,2054,572,118,54,135,165,623,388,446,458,392,2214,2069,354,277,472,178,42,31,123,162,979,391,638,577,524,2771,2428,361,256,467,190,20,0,276,127,389,127,135,31,306,1030,1600,293,411,2281,1592,385,456,420,256,734,295,401,176,547,2181,1931,466,408,2431,651,185,52,2549,3432,7680,2007,1831,1725,2108,8859,6417,829,869,1604,413,167,76,1897,2870,8396,1815,1887,1960,1656,8472,6423,785,730,1222,326,134,36,4489,5700,14885,3762,3485,3186,3862,16720,13413,1856,2023,4288,1467,566,251,3847,4897,15617,3474,3777,3670,3210,17635,13831,1728,1749,3550,933,324,117,1416,1300,17405,7875,13644,11408,16917,120415,147112,19486,19572,100426,30580,16348,5968,1570,1571,19095,9720,16496,14062,19602,171244,164651,22141,22742,83660,25809,6413,1802,287,427,838,431,542,756,831,4126,6073,836,795,1986,703,169,149,174,257,1281,633,950,835,1155,4293,5820,883,832,1985,565,118,54
"G0400150","1990",,,,,,,"Mohave","015",,"8","9999",,"9999","4","Arizona","04",,"Mohave County",106,238,2142,1016,1841,1710,1837,10335,7601,872,694,2509,858,438,138,123,126,2026,1001,1924,2008,1856,12054,7894,1106,725,1844,703,263,51,99,209,2007,971,1774,1607,1772,9974,7411,845,693,2494,836,410,138,119,105,1902,913,1839,1939,1754,11658,7661,1045,680,1753,697,244,51,0,0,0,8,0,3,0,13,21,0,0,0,0,3,0,0,0,17,2,0,0,8,27,4,0,0,0,6,0,0,0,14,33,14,43,54,33,228,93,4,1,0,1,0,0,0,0,39,35,62,46,50,169,131,46,11,31,0,9,0,0,0,15,17,0,0,8,12,23,13,0,0,21,25,0,4,0,5,15,14,0,13,90,71,9,12,49,0,10,0,7,15,87,6,24,46,24,108,53,10,0,15,0,0,0,0,21,63,36,9,23,31,110,27,6,22,11,0,0,0,15,74,164,68,66,88,80,469,237,14,14,62,0,5,0,22,34,184,43,47,87,96,428,235,49,36,43,0,0,7,91,157,1926,934,1736,1569,1716,9630,7229,841,679,2432,836,405,138,101,92,1788,906,1801,1877,1691,11360,7458,1002,657,1734,697,244,44,0,0,0,0,0,3,0,13,21,0,0,0,0,3,0,0,0,10,2,0,0,8,19,4,0,0,0,6,0,0
"G0400170","1990",,,,,,,"Navajo","017",,"8","9999",,"9999","4","Arizona","04",,"Navajo County",987,353,1867,746,990,1068,897,5789,4074,708,414,1135,643,167,87,1630,266,1708,600,1336,1221,767,5833,4150,744,545,1448,473,110,12,39,15,498,314,386,372,285,3060,2963,306,265,945,582,152,87,94,37,403,252,489,356,329,3550,2764,382,306,1225,340,93,4,5,10,31,11,6,30,34,74,51,35,8,22,7,9,0,6,0,13,3,26,17,0,39,28,5,0,0,6,8,0,933,284,1254,373,555,632,523,2500,868,330,119,129,41,0,0,1530,207,1211,329,821,791,438,2069,1270,333,232,180,127,4,0,0,0,0,0,0,0,0,3,8,10,0,14,13,6,0,0,0,7,0,0,9,0,0,10,0,7,21,0,5,8,10,44,84,48,43,34,55,152,184,27,22,25,0,0,0,0,22,74,16,0,48,0,175,78,24,0,22,0,0,0,25,51,193,112,106,127,71,349,337,38,41,60,10,0,3,39,26,179,70,91,132,15,539,182,42,17,49,0,0,0,26,8,389,260,323,297,269,2911,2821,295,246,924,572,152,84,70,33,309,207,418,295,314,3198,2664,372,289,1207,340,93,4,5,10,31,1,6,30,34,74,51,35,8,16,7,9,0,6,0,8,3,26,17,0,39,28,5,0,0,6,8,0
"G0400190","1990",,,,,,,"Pima","019",,"8","8520",,"9999","4","Arizona","04",,"Pima County",1951,2089,11528,4492,5914,5105,6064,45828,52052,7084,6176,31182,12539,5714,3992,2255,2679,14248,5364,7131,6209,7628,60080,56060,8208,7184,29564,12018,2380,1314,1001,840,7377,3110,4380,3493,4456,37587,44926,6047,5106,28789,11498,5383,3720,1112,978,8660,3530,5465,4590,5938,50893,48997,7075,6424,27345,11223,2192,1216,43,141,353,201,228,287,206,1236,2228,228,434,606,206,57,34,59,181,404,100,200,286,179,1260,1638,268,212,523,196,0,11,145,199,584,219,279,242,219,1593,682,90,80,171,57,11,20,185,236,909,315,344,292,188,1666,712,122,51,154,92,11,7,37,30,63,6,40,25,104,302,558,95,110,678,524,109,187,123,81,300,52,104,26,192,833,775,165,160,815,316,96,70,725,879,3151,956,987,1058,1079,5110,3658,624,446,938,254,154,31,776,1203,3975,1367,1018,1015,1131,5428,3938,578,337,727,191,81,10,1217,1476,5746,1692,1825,1727,1778,9476,7606,1326,965,2458,691,487,150,1418,1913,7291,2310,1978,1734,2059,10810,7775,1204,874,2298,695,206,72,516,259,4892,2387,3604,2849,3795,33382,41240,5367,4638,27269,11084,5050,3621,490,298,5490,2634,4569,3927,5030,45684,45287,6466,5911,25844,10719,2067,1154,43,141,305,201,221,287,201,1194,2147,222,415,606,199,57,34,59,173,384,100,168,286,171,1196,1558,268,212,498,196,0,11
"G0400210","1990",,,,,,,"Pinal","021",,"8","9999",,"9999","4","Arizona","04",,"Pinal County",813,1072,4065,1304,1903,1495,1655,10653,7965,1043,891,2011,788,239,134,638,868,4074,1454,2211,1695,1516,11569,7303,857,801,1666,786,196,56,478,631,2730,985,1364,1083,1265,8687,6905,839,752,1859,741,190,122,352,412,2567,1044,1667,1253,1222,9889,6431,725,733,1503,763,181,56,5,47,150,21,29,58,43,250,368,13,52,67,9,11,0,7,27,168,84,73,29,15,228,103,0,27,28,11,0,0,61,54,434,152,246,196,234,624,254,46,46,16,18,0,12,70,82,501,198,270,307,172,764,328,45,24,37,2,7,0,4,13,5,0,8,0,6,88,45,15,0,26,0,38,0,0,0,16,8,11,8,21,35,35,5,11,28,7,8,0,265,327,746,146,256,158,107,1004,393,130,41,43,20,0,0,209,347,822,120,190,98,86,653,406,82,6,70,3,0,0,527,706,1626,387,478,353,365,2373,1182,262,170,113,39,42,5,413,638,1749,349,434,369,238,2047,1095,171,61,158,96,0,0,226,264,1907,750,1148,903,1028,7386,6170,724,636,1776,722,166,117,162,121,1682,811,1441,1014,1092,8561,5752,634,690,1399,670,181,56,5,47,145,21,29,53,43,237,368,13,39,67,9,11,0,7,27,168,84,73,29,15,219,98,0,27,28,11,0,0
"G0400230","1990",,,,,,,"Santa Cruz","023",,"8","9999",,"9999","4","Arizona","04",,"Santa Cruz County",219,250,1321,322,239,222,402,1750,1446,222,178,735,261,82,26,402,488,1630,521,341,273,494,2494,1247,171,219,387,257,44,7,179,141,904,267,211,148,299,1454,1161,160,151,642,219,62,26,269,330,1140,366,173,217,357,2107,920,161,184,351,245,44,7,0,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7,0,0,12,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,7,0,0,0,7,0,0,0,0,0,11,0,0,11,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,27,0,0,0,0,0,0,33,0,0,0,0,0,0,0,40,109,401,55,28,74,103,283,285,62,27,67,42,20,0,106,158,472,155,168,33,137,350,327,10,35,36,12,0,0,199,250,1233,307,166,165,300,1225,737,141,62,266,92,68,0,349,455,1579,490,308,251,412,1618,689,75,138,166,70,17,0,20,0,88,15,73,57,102,519,709,81,116,450,169,14,26,33,33,51,31,33,22,82,838,558,96,81,221,187,27,7,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G0400250","1990",,,,,,,"Yavapai","025",,"8","9999",,"9999","4","Arizona","04",,"Yavapai County",158,247,2584,942,1324,1171,1431,9885,9273,1226,1017,4507,1578,628,516,198,159,2142,1017,1671,1748,1528,12786,10479,1339,1263,4503,1540,280,138,128,212,2381,908,1268,1118,1364,9547,9062,1196,999,4466,1534,628,489,178,140,2000,963,1614,1665,1493,12444,10251,1316,1237,4440,1519,251,115,0,7,0,0,8,0,0,18,17,0,0,0,0,0,17,8,0,0,12,0,0,0,17,19,8,9,0,0,0,0,1,5,55,11,28,29,25,127,105,10,5,18,19,0,0,0,5,11,6,22,34,25,144,124,15,0,7,12,22,23,0,0,15,1,0,0,12,34,38,0,0,17,9,0,10,0,3,33,0,0,0,0,36,17,0,17,43,9,0,0,29,23,133,22,20,24,30,159,51,20,13,6,16,0,0,12,11,98,36,35,49,10,145,68,0,0,13,0,7,0,55,82,300,93,89,56,114,463,358,65,18,48,35,2,7,37,59,304,133,92,145,100,562,271,21,30,134,0,26,0,102,153,2224,848,1208,1086,1279,9254,8774,1151,994,4422,1510,626,482,153,92,1791,866,1551,1574,1403,12022,10056,1295,1207,4326,1519,251,115,0,7,0,0,8,0,0,11,17,0,0,0,0,0,17,8,0,0,12,0,0,0,17,19,8,9,0,0,0,0
"G0400270","1990",,,,,,,"Yuma","027",,"8","9360",,"9999","4","Arizona","04",,"Yuma County",809,1704,3851,722,1249,1067,1281,7702,6518,1158,934,2588,1212,594,149,868,1599,4319,955,1308,988,1391,8847,5914,1050,768,2308,909,238,24,524,914,2621,543,966,788,993,6332,5643,944,806,2363,1126,516,145,545,992,2938,705,1131,752,1155,7463,5166,916,629,2090,786,172,24,12,43,33,41,25,57,76,217,226,66,37,44,18,24,0,0,17,35,5,0,34,17,163,195,9,14,58,38,17,0,0,23,80,13,5,36,4,121,32,14,17,33,0,0,0,48,24,37,10,5,34,15,126,140,0,32,8,0,0,0,0,29,55,0,9,0,4,29,57,21,9,69,22,7,4,12,13,26,15,0,0,34,155,80,9,6,52,15,5,0,273,695,1062,125,244,186,204,1003,560,113,65,79,46,47,0,263,553,1283,220,172,168,170,940,333,116,87,100,70,44,0,739,1490,2203,362,471,362,512,1966,1253,277,200,214,136,185,7,677,1438,3104,473,367,304,503,1795,962,205,158,297,91,69,0,70,151,1478,314,751,612,693,5415,4987,780,676,2228,1036,378,138,145,107,1113,452,939,622,828,6628,4554,827,565,1900,765,152,24,0,30,33,37,22,57,63,197,226,66,37,44,18,24,0,0,17,22,5,0,34,17,151,182,9,14,58,38,17,0
"G0500010","1990",,,,,,,"Arkansas","001",,"7","9999",,"9999","3","Arkansas","05",,"Arkansas County",94,259,991,309,438,241,232,2151,931,61,22,456,130,89,19,68,267,1209,266,456,397,238,2783,990,170,41,588,105,50,8,76,189,738,252,370,174,173,1828,846,55,22,406,121,89,19,48,217,974,175,283,294,176,2299,845,164,38,511,99,40,0,18,70,242,57,68,67,59,320,85,6,0,47,9,0,0,20,50,235,91,173,103,62,479,142,6,3,77,6,10,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,8,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,3,8,0,0,2,0,8,0,6,0,0,0,0,0,0,0,0,0,0,76,189,732,252,370,174,173,1828,846,55,22,406,113,89,19,48,217,966,175,277,294,176,2299,845,164,38,511,99,40,0,18,70,242,57,68,67,59,320,85,6,0,47,9,0,0,18,50,235,91,173,103,62,479,142,6,3,77,6,10,0
"G0500030","1990",,,,,,,"Ashley","003",,"7","9999",,"9999","3","Arkansas","05",,"Ashley County",123,349,749,267,391,301,381,2732,934,55,64,537,129,88,15,198,200,849,369,601,558,323,3142,1030,136,48,441,179,33,0,78,141,496,184,289,203,234,2278,810,55,64,473,129,88,15,138,71,526,240,435,342,171,2556,808,106,48,374,116,31,0,41,207,242,79,97,98,141,454,119,0,0,64,0,0,0,47,127,318,129,166,212,143,572,217,22,0,65,63,2,0,0,0,0,4,5,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,14,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,5,0,0,2,0,0,0,4,1,11,0,0,0,6,0,0,0,0,0,0,0,0,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,13,0,0,0,6,7,0,0,0,0,0,0,0,19,2,6,1,0,0,9,15,21,0,0,0,7,0,0,73,141,494,184,289,203,234,2271,810,55,64,473,129,88,15,132,71,520,239,435,342,171,2541,787,106,48,374,109,31,0,41,207,242,79,97,98,141,454,119,0,0,64,0,0,0,47,127,318,129,166,212,134,572,217,22,0,65,63,2,0
"G0500050","1990",,,,,,,"Baxter","005",,"7","9999",,"9999","3","Arkansas","05",,"Baxter County",81,161,1283,465,678,478,463,3541,2007,167,131,870,228,174,61,78,94,1433,457,790,513,517,4766,2224,366,235,791,197,108,7,81,159,1281,458,672,475,461,3514,1994,161,131,870,219,174,61,78,92,1433,457,759,505,517,4745,2204,357,221,791,197,108,7,,0,2,2,7,6,3,2,25,2,6,0,0,0,0,0,0,2,0,0,15,8,0,6,3,2,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,9,0,0,0,0,0,0,16,0,0,15,17,7,10,0,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,13,30,0,0,0,0,0,0,0,0,8,0,2,6,2,22,26,0,0,0,0,0,0,81,159,1269,458,672,475,461,3503,1973,161,131,870,219,174,61,78,92,1425,457,757,505,515,4723,2178,357,221,791,197,108,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G0500070","1990",,,,,,,"Benton","007",,"7","9999",,"9999","3","Arkansas","05",,"Benton County",175,336,2875,1127,1369,1151,968,10038,6276,775,502,3423,914,649,198,123,221,2618,1353,1609,1276,1114,13083,6610,1104,681,2920,922,242,23,155,287,2810,1104,1326,1094,958,9817,6188,765,478,3388,890,649,196,104,197,2541,1302,1555,1267,1091,12830,6467,1097,669,2880,903,242,23,0,0,0,0,0,2,0,17,6,0,0,5,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,4,0,0,9,7,26,21,37,51,9,162,38,10,24,23,15,0,0,6,12,42,34,40,9,16,185,124,0,6,37,7,0,0,0,7,13,0,0,4,0,27,7,0,0,5,9,0,2,3,10,19,5,7,0,0,37,11,0,6,3,8,0,0,11,35,26,2,6,0,1,15,37,0,0,2,0,0,0,10,2,16,12,7,0,7,23,8,7,0,0,0,0,0,11,37,42,8,6,3,7,63,81,0,1,9,6,4,0,12,8,30,21,22,10,14,53,55,16,0,10,17,7,0,155,285,2794,1098,1326,1091,951,9780,6144,765,477,3381,884,645,196,102,191,2527,1293,1540,1257,1084,12800,6420,1088,669,2870,886,235,23,0,0,0,0,0,2,0,17,6,0,0,5,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,4,0,0
"G0500090","1990",,,,,,,"Boone","009",,"7","9999",,"9999","3","Arkansas","05",,"Boone County",71,124,1190,412,343,305,327,2946,1493,147,170,754,208,142,14,53,91,1282,374,584,452,463,3765,1673,250,250,679,162,41,0,71,124,1187,412,343,305,327,2926,1451,140,169,754,202,142,14,53,91,1247,374,582,452,456,3729,1654,250,243,664,162,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,10,25,7,1,0,6,0,0,0,0,28,0,0,0,0,28,9,0,7,6,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,7,0,2,0,7,8,10,0,0,9,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,27,16,0,0,0,0,0,0,0,0,11,0,0,0,7,22,4,0,0,16,0,0,0,71,124,1187,412,343,305,319,2909,1441,140,169,754,202,142,14,53,91,1236,374,582,452,456,3707,1650,250,243,657,162,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G0500110","1990",,,,,,,"Bradley","011",,"7","9999",,"9999","3","Arkansas","05",,"Bradley County",115,91,583,197,143,197,178,1233,380,21,17,283,61,25,0,83,102,538,359,290,244,271,1444,382,67,42,315,60,10,0,31,14,399,144,116,112,115,967,345,21,12,253,61,25,0,18,49,368,255,194,152,175,1117,312,59,27,278,47,6,0,80,77,180,53,27,85,63,264,35,0,5,25,0,0,0,65,53,164,104,96,84,96,327,68,8,15,37,13,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6,0,0,8,0,0,2,0,0,0,0,0,0,4,0,4,0,0,0,0,12,5,0,0,0,0,0,0,0,0,6,0,0,0,0,0,7,0,0,0,0,0,0,31,14,399,144,116,112,115,957,340,21,12,253,61,25,0,18,49,368,255,194,152,175,1117,305,59,27,278,47,6,0,80,77,180,53,27,85,63,264,35,0,5,25,0,0,0,65,53,164,104,96,84,96,327,68,8,15,37,13,4,0
"G0500130","1990",,,,,,,"Calhoun","013",,"7","9999",,"9999","3","Arkansas","05",,"Calhoun County",9,26,235,75,64,90,49,775,215,19,30,112,28,4,19,33,76,267,116,93,167,82,759,218,80,13,78,32,6,0,6,7,161,64,56,65,37,636,205,19,23,94,28,4,17,3,36,176,80,68,133,54,641,192,63,11,54,29,6,0,3,19,74,11,8,25,12,139,10,0,7,18,0,0,2,30,40,91,36,25,34,28,116,26,17,2,24,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6,7,161,64,56,65,37,635,205,19,23,94,28,4,17,3,36,176,78,68,133,54,641,192,63,11,54,29,6,0,3,19,74,11,8,25,12,139,10,0,7,18,0,0,2,30,40,91,36,25,34,28,116,26,17,2,24,3,0,0
"G0500150","1990",,,,,,,"Carroll","015",,"7","9999",,"9999","3","Arkansas","05",,"Carroll County",30,80,848,259,292,262,258,1872,1140,81,74,471,167,79,35,45,51,833,317,311,214,212,2588,1211,108,121,492,184,38,5,30,80,839,259,282,262,258,1854,1125,72,68,466,167,79,35,45,51,822,317,301,214,212,2562,1204,99,121,492,184,38,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2,0,10,0,0,16,15,9,6,5,0,0,0,0,0,3,0,10,0,0,26,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,10,0,3,5,0,2,2,0,0,0,0,0,0,13,0,15,0,0,0,0,11,14,0,0,6,0,0,0,18,80,836,259,282,257,258,1854,1123,72,68,466,167,79,35,32,51,807,317,301,214,212,2551,1196,99,121,486,184,38,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
