"geoid","tblid","order","cest","clb","cub"
"01000US","B24030","      62","65591","57196","73986"
"01000US","B24030","      63","919254","888967","949541"
"01000US","B24030","      64","42974","36456","49492"
"01000US","B24030","      65","91658","83375","99941"
"01000US","B24030","      66","325229","308081","342377"
"01000US","B24030","      67","69208","61475","76941"
"01000US","B24030","      68","37168","30943","43393"
"01000US","B24030","      69","48389","41659","55119"
"01000US","B24030","      70","235791","221876","249706"
"01000US","B24030","      71","5087582","5005023","5170141"
"01000US","B24030","      72","4199941","4128627","4271255"
"01000US","B24030","      73","358348","338569","378127"
"01000US","B24030","      74","244075","223918","264232"
"01000US","B24030","      75","42125","35480","48770"
"01000US","B24030","      76","1484103","1437387","1530819"
"01000US","B24030","      77","482446","462899","501993"
"01000US","B24030","      78","1405199","1369763","1440635"
"01000US","B24030","      79","183645","169416","197874"
"01000US","B24030","      80","887641","855685","919597"
"01000US","B24030","      81","1923731","1881536","1965926"
"01000US","B24030","      82","707305","682128","732482"
"01000US","B24030","      83","1042800","1012493","1073107"
"01000US","B24030","      84","65393","57017","73769"
"01000US","B24030","      85","108233","98450","118016"
"01000US","B24030","      86","4241429","4174185","4308673"
"01000US","B24030","      87","2751532","2700156","2802908"
"01000US","B24030","      88","1489897","1448948","1530846"
"01000US","B24030","      89","7481082","7390306","7571858"
"01000US","B24030","      90","4409216","4344391","4474041"
"01000US","B24030","      91","41297","35741","46853"
"01000US","B24030","      92","3030569","2963584","3097554"
"01000US","B24030","      93","7012849","6919056","7106642"
"01000US","B24030","      94","3636319","3559934","3712704"
"01000US","B24030","      95","3376530","3323698","3429362"
"01000US","B24030","      96","3009036","2957619","3060453"
"01000US","B24030","      97","367494","351148","383840"
"01000US","B24030","      98","5476312","5387242","5565382"
"01000US","B24030","      99","1422617","1384074","1461160"
"01000US","B24030","     100","4053695","3976058","4131332"
"01000US","B24030","     101","3052910","2992743","3113077"
"01000US","B24030","     102","1600925","1557573","1644277"
"01000US","B24030","     103","549694","525645","573743"
"01000US","B24030","     104","848456","822833","874079"
"01000US","B24030","     105","53835","46962","60708"
"01000US","B24030","     106","3739305","3677231","3801379"
"01000US","B24030","     107","62226143","62057681","62394605"
"01000US","B24030","     108","428598","403827","453369"
"01000US","B24030","     109","359366","338206","380526"
"01000US","B24030","     110","69232","58705","79759"
"01000US","B24030","     111","917201","885370","949032"
"01000US","B24030","     112","4850099","4750858","4949340"
"01000US","B24030","     113","544090","513669","574511"
"01000US","B24030","     114","52786","44564","61008"
"01000US","B24030","     115","186118","168137","204099"
"01000US","B24030","     116","237361","219594","255128"
"01000US","B24030","     117","29167","22423","35911"
"01000US","B24030","     118","83504","74344","92664"
"01000US","B24030","     119","135822","121513","150131"
"01000US","B24030","     120","283798","262102","305494"
"01000US","B24030","     121","26834","22468","31200"
"01000US","B24030","     122","399988","376582","423394"
"01000US","B24030","     123","210269","194713","225825"
"01000US","B24030","     124","100155","91021","109289"
"01000US","B24030","     125","359285","334153","384417"
"01000US","B24030","     126","266195","243709","288681"
"01000US","B24030","     127","487528","467067","507989"
"01000US","B24030","     128","156458","142549","170367"
"01000US","B24030","     129","574767","542372","607162"
"01000US","B24030","     130","167036","140947","193125"
"01000US","B24030","     131","548938","522846","575030"
"01000US","B24030","     132","1517466","1480024","1554908"
"01000US","B24030","     133","63512","55683","71341"
"01000US","B24030","     134","45066","39423","50709"
"01000US","B24030","     135","49254","43234","55274"
"01000US","B24030","     136","184426","170041","198811"
"01000US","B24030","     137","20801","16474","25128"
"01000US","B24030","     138","111964","102245","121683"
"01000US","B24030","     139","47634","41517","53751"
"01000US","B24030","     140","135836","125555","146117"
"01000US","B24030","     141","16749","12847","20651"
"01000US","B24030","     142","88472","80558","96386"
"01000US","B24030","     143","40982","36157","45807"
"01000US","B24030","     144","133832","120875","146789"
"01000US","B24030","     145","62862","55771","69953"
"01000US","B24030","     146","223638","209585","237691"
"01000US","B24030","     147","15123","11620","18626"
"01000US","B24030","     148","50698","45000","56396"
"01000US","B24030","     149","30899","24743","37055"
"01000US","B24030","     150","21684","17869","25499"
"01000US","B24030","     151","155847","143365","168329"
"01000US","B24030","     152","18187","14392","21982"
"01000US","B24030","     153","7710815","7632288","7789342"
"01000US","B24030","     154","387113","365717","408509"
"01000US","B24030","     155","293812","275656","311968"
"01000US","B24030","     156","234282","219596","248968"
"01000US","B24030","     157","389967","371995","407939"
"01000US","B24030","     158","1474982","1437320","1512644"
"01000US","B24030","     159","504489","485903","523075"
"01000US","B24030","     160","183376","169251","197501"
"01000US","B24030","     161","216851","200303","233399"
"01000US","B24030","     162","657405","635972","678838"
"01000US","B24030","     163","130128","118382","141874"
"01000US","B24030","     164","185535","173931","197139"
"01000US","B24030","     165","42341","37390","47292"
"01000US","B24030","     166","45031","38770","51292"
"01000US","B24030","     167","93493","85053","101933"
"01000US","B24030","     168","1664982","1625404","1704560"
"01000US","B24030","     169","110789","102504","119074"
"01000US","B24030","     170","74463","65908","83018"
"01000US","B24030","     171","536697","513139","560255"
"01000US","B24030","     172","98906","89570","108242"
"01000US","B24030","     173","15925","11699","20151"
"01000US","B24030","     174","17818","13792","21844"
"01000US","B24030","     175","352430","336812","368048"
"01000US","B24030","     176","1630904","1585274","1676534"
"01000US","B24030","     177","1373006","1332467","1413545"
"01000US","B24030","     178","219353","205446","233260"
"01000US","B24030","     179","22702","17592","27812"
"01000US","B24030","     180","9348","6292","12404"
"01000US","B24030","     181","200596","186259","214933"
"01000US","B24030","     182","330420","313991","346849"
"01000US","B24030","     183","513774","491794","535754"
"01000US","B24030","     184","76813","66522","87104"
"01000US","B24030","     185","257898","241943","273853"
"01000US","B24030","     186","1503690","1468615","1538765"
"01000US","B24030","     187","570433","549818","591048"
"01000US","B24030","     188","688075","659215","716935"
"01000US","B24030","     189","31047","25734","36360"
"01000US","B24030","     190","214135","201629","226641"
"01000US","B24030","     191","5329800","5256206","5403394"
"01000US","B24030","     192","4050024","3984902","4115146"
"01000US","B24030","     193","1279776","1243096","1316456"
"01000US","B24030","     194","5554246","5494024","5614468"
"01000US","B24030","     195","3543658","3494996","3592320"
"01000US","B24030","     196","46262","41089","51435"
"01000US","B24030","     197","1964326","1925612","2003040"
"01000US","B24030","     198","20387155","20245476","20528834"
"01000US","B24030","     199","7842417","7732054","7952780"
"01000US","B24030","     200","12544738","12433083","12656393"
"01000US","B24030","     201","10290238","10191501","10388975"
"01000US","B24030","     202","2254500","2209016","2299984"
"01000US","B24030","     203","5996207","5918938","6073476"
"01000US","B24030","     204","1158397","1119835","1196959"
"01000US","B24030","     205","4837810","4769936","4905684"
"01000US","B24030","     206","3478361","3418900","3537822"
"01000US","B24030","     207","236523","223342","249704"
"01000US","B24030","     208","1422560","1382676","1462444"
"01000US","B24030","     209","1136893","1108551","1165235"
"01000US","B24030","     210","682385","656791","707979"
"01000US","B24030","     211","2921601","2861111","2982091"
"01000US","B24041","       1","36658","36561","36755"
"01000US","B24041","       2","30882","30249","31515"
"01000US","B24041","       3","25434","24871","25997"
"01000US","B24041","       4","48827","46913","50741"
"01000US","B24041","       5","35530","35211","35849"
"01000US","B24041","       6","39416","38937","39895"
"01000US","B24041","       7","39790","39166","40414"
"01000US","B24041","       8","29122","28760","29484"
"01000US","B24041","       9","42497","42154","42840"
"01000US","B24041","      10","41408","41168","41648"
"01000US","B24041","      11","51576","50914","52238"
"01000US","B24041","      12","47742","46939","48545"
"01000US","B24041","      13","41520","41274","41766"
"01000US","B24041","      14","42850","42153","43547"
"01000US","B24041","      15","36978","36443","37513"
"01000US","B24041","      16","44216","43565","44867"
"01000US","B24041","      17","55184","54637","55731"
"01000US","B24041","      18","56073","51580","60566"
"01000US","B24041","      19","29272","28688","29856"
"01000US","B24041","      20","35834","35666","36002"
"01000US","B24041","      21","39201","38821","39581"
"01000US","B24041","      22","33579","33223","33935"
"01000US","B24041","      23","22633","22303","22963"
"01000US","B24041","      24","30235","29678","30792"
"01000US","B24041","      25","21134","20908","21360"
"01000US","B24041","      26","29084","28669","29499"
"01000US","B24041","      27","44149","43658","44640"
"01000US","B24041","      28","41353","41244","41462"
"01000US","B24041","      29","31791","31113","32469"
"01000US","B24041","      30","26263","25711","26815"
"01000US","B24041","      31","50113","48653","51573"
"01000US","B24041","      32","35781","35450","36112"
"01000US","B24041","      33","42666","42207","43125"
"01000US","B24041","      34","41912","41493","42331"
"01000US","B24041","      35","33122","32605","33639"
"01000US","B24041","      36","44810","44348","45272"
"01000US","B24041","      37","42457","42044","42870"
"01000US","B24041","      38","55141","53913","56369"
"01000US","B24041","      39","53575","52207","54943"
"01000US","B24041","      40","53689","52450","54928"
"01000US","B24041","      41","62330","61260","63400"
"01000US","B24041","      42","39918","38360","41476"
"01000US","B24041","      43","51702","51319","52085"
"01000US","B24041","      44","68676","66821","70531"
"01000US","B24041","      45","77754","70415","85093"
"01000US","B24041","      46","30328","29868","30788"
"01000US","B24041","      47","45827","45297","46357"
"01000US","B24041","      48","43891","43101","44681"
"01000US","B24041","      49","47956","46790","49122"
"01000US","B24041","      50","25181","24857","25505"
"01000US","B24041","      51","32052","31249","32855"
"01000US","B24041","      52","22694","22164","23224"
"01000US","B24041","      53","32460","32017","32903"
"01000US","B24041","      54","50272","49876","50668"
"01000US","B24041","      55","31476","31388","31564"
"01000US","B24041","      56","24435","22135","26735"
"01000US","B24041","      57","20518","19481","21555"
"01000US","B24041","      58","41516","38623","44409"
"01000US","B24041","      59","32857","31949","33765"
"01000US","B24041","      60","30423","30158","30688"
"01000US","B24041","      61","32552","31750","33354"
"01000US","B24041","      62","24095","23776","24414"
"01000US","B24041","      63","36950","36536","37364"
"01000US","B24041","      64","36109","35635","36583"
"01000US","B24041","      65","40981","39713","42249"
"01000US","B24041","      66","40447","39894","41000"
"01000US","B24041","      67","35676","35388","35964"
"01000US","B24041","      68","35825","35496","36154"
"01000US","B24041","      69","35049","34072","36026"
"01000US","B24041","      70","36792","36427","37157"
"01000US","B24041","      71","41398","41086","41710"
"01000US","B24041","      72","41608","37199","46017"
"01000US","B24041","      73","27450","26852","28048"
"01000US","B24041","      74","32373","32220","32526"
"01000US","B24041","      75","36338","36074","36602"
"01000US","B24041","      76","30991","30797","31185"
"01000US","B24041","      77","20691","20419","20963"
"01000US","B24041","      78","26865","26107","27623"
"01000US","B24041","      79","19217","18788","19646"
"01000US","B24041","      80","24346","23824","24868"
"01000US","B24041","      81","37876","37337","38415"
"01000US","B24080","       1","134259460","134022806","134496114"
"01000US","B24080","       2","72033317","71894971","72171663"
"01000US","B24080","       3","53629618","53447299","53811937"
"01000US","B24080","       4","50070092","49885630","50254554"
"01000US","B24080","       5","3559526","3496779","3622273"
"01000US","B24080","       6","3287484","3233328","3341640"
"01000US","B24080","       7","4398337","4337451","4459223"
"01000US","B24080","       8","2370967","2300782","2441152"
"01000US","B24080","       9","2079970","2022286","2137654"
"01000US","B24080","      10","6106690","6036547","6176833"
"01000US","B24080","      11","160251","150571","169931"
"01000US","B24080","      12","62226143","62057681","62394605"
"01000US","B24080","      13","40904482","40711136","41097828"
"01000US","B24080","      14","39618176","39426369","39809983"
"01000US","B24080","      15","1286306","1251246","1321366"
"01000US","B24080","      16","6431511","6347386","6515636"
"01000US","B24080","      17","6647686","6555431","6739941"
"01000US","B24080","      18","2984523","2916026","3053020"
"01000US","B24080","      19","1492670","1447807","1537533"
"01000US","B24080","      20","3545381","3493080","3597682"
"01000US","B24080","      21","219890","205482","234298"
"01000US","B24081","       1","36658","36561","36755"
"01000US","B24081","       2","35952","35830","36074"
"01000US","B24081","       3","35434","35306","35562"
"01000US","B24081","       4","51631","51280","51982"
"01000US","B24081","       5","36761","36474","37048"
"01000US","B24081","       6","39797","39433","40161"
"01000US","B24081","       7","40307","39963","40651"
"01000US","B24081","       8","48391","47729","49053"
"01000US","B24081","       9","31045","30755","31335"
"01000US","B24081","      10","18809","16535","21083"
"01000US","B24081","      11","41353","41244","41462"
"01000US","B24081","      12","40886","40751","41021"
"01000US","B24081","      13","40303","40161","40445"
"01000US","B24081","      14","56711","55222","58200"
"01000US","B24081","      15","41917","41474","42360"
"01000US","B24081","      16","43524","42841","44207"
"01000US","B24081","      17","45633","45034","46232"
"01000US","B24081","      18","51358","50893","51823"
"01000US","B24081","      19","35732","35275","36189"
"01000US","B24081","      20","23912","21895","25929"
"01000US","B24081","      21","31476","31388","31564"
"01000US","B24081","      22","30326","30218","30434"
"01000US","B24081","      23","30194","30081","30307"
"01000US","B24081","      24","37874","36064","39684"
"01000US","B24081","      25","34121","33667","34575"
"01000US","B24081","      26","35839","35522","36156"
"01000US","B24081","      27","35570","35196","35944"
"01000US","B24081","      28","44247","43628","44866"
"01000US","B24081","      29","21698","21339","22057"
"01000US","B24081","      30","13106","10154","16058"
"01000US","B25001","       1","122671734","*****","*****"
"01000US","B25002","       1","122671734","*****","*****"
"01000US","B25002","       2","109902090","109663965","110140215"
"01000US","B25002","       3","12769644","12531519","13007769"
"01000US","B25003","       1","109902090","109663965","110140215"
"01000US","B25003","       2","73754173","73355708","74152638"
"01000US","B25003","       3","36147917","35880329","36415505"
"01000US","B25004","       1","12769644","12531519","13007769"
"01000US","B25004","       2","3169147","3096722","3241572"
"01000US","B25004","       3","1251490","1211470","1291510"
"01000US","B25004","       4","1372414","1314337","1430491"
"01000US","B25004","       5","3718803","3535273","3902333"
"01000US","B25004","       6","29494","22473","36515"
"01000US","B25004","       7","3228296","3128154","3328438"
"01000US","B25008","       1","285691501","*****","*****"
"01000US","B25008","       2","199387228","198534688","200239768"
"01000US","B25008","       3","86304273","85451733","87156813"
"01000US","B25010","       2","2.60","2.58","2.62"
"01000US","B25010","       3","2.70","2.69","2.71"
"01000US","B25010","       4","2.39","2.37","2.41"
"01000US","B25014","       1","109902090","109663965","110140215"
"01000US","B25014","       2","73754173","73355708","74152638"
"01000US","B25014","       3","54396695","54084146","54709244"
"01000US","B25014","       4","18131756","17982652","18280860"
"01000US","B25014","       5","1003147","967456","1038838"
"01000US","B25014","       6","188364","175546","201182"
"01000US","B25014","       7","34211","28291","40131"
"01000US","B25014","       8","36147917","35880329","36415505"
"01000US","B25014","       9","21641700","21458706","21824694"
"01000US","B25014","      10","12341259","12207378","12475140"
"01000US","B25014","      11","1563922","1516661","1611183"
"01000US","B25014","      12","482707","456361","509053"
"01000US","B25014","      13","118329","107568","129090"
"01000US","B25017","       1","122671734","*****","*****"
"01000US","B25017","       2","1189672","1149991","1229353"
"01000US","B25017","       3","3908800","3839005","3978595"
"01000US","B25017","       4","11467134","11326566","11607702"
"01000US","B25017","       5","21803418","21621301","21985535"
"01000US","B25017","       6","26719750","26554212","26885288"
"01000US","B25017","       7","23140319","23007513","23273125"
"01000US","B25017","       8","15116712","14991610","15241814"
"01000US","B25017","       9","9666527","9565223","9767831"
"01000US","B25017","      10","9659402","9549066","9769738"
"01000US","B25018","       1","5.4","5.2","5.6"
"01000US","B25020","       1","109902090","109663965","110140215"
"01000US","B25020","       2","73754173","73355708","74152638"
"01000US","B25020","       3","64981","59022","70940"
"01000US","B25020","       4","367336","344800","389872"
"01000US","B25020","       5","1723887","1677954","1769820"
"01000US","B25020","       6","7183839","7094208","7273470"
"01000US","B25020","       7","16465093","16319493","16610693"
"01000US","B25020","       8","17721900","17578765","17865035"
"01000US","B25020","       9","12857009","12734844","12979174"
"01000US","B25020","      10","8655438","8555210","8755666"
"01000US","B25020","      11","8714690","8603325","8826055"
"01000US","B25020","      12","36147917","35880329","36415505"
"01000US","B25020","      13","780183","752869","807497"
"01000US","B25020","      14","2895787","2839450","2952124"
"01000US","B25020","      15","7854690","7747454","7961926"
"01000US","B25020","      16","11121367","10983922","11258812"
"01000US","B25020","      17","7309652","7210027","7409277"
"01000US","B25020","      18","3648936","3586013","3711859"
"01000US","B25020","      19","1406710","1374351","1439069"
"01000US","B25020","      20","598731","572046","625416"
"01000US","B25020","      21","531861","512421","551301"
"01000US","B25024","       1","122671734","*****","*****"
"01000US","B25024","       2","75057202","74769447","75344957"
"01000US","B25024","       3","6891601","6806724","6976478"
"01000US","B25024","       4","5042360","4956661","5128059"
"01000US","B25024","       5","5739277","5647975","5830579"
"01000US","B25024","       6","6088586","5979343","6197829"
"01000US","B25024","       7","5521813","5421291","5622335"
"01000US","B25024","       8","4120089","4046214","4193964"
"01000US","B25024","       9","5406395","5334472","5478318"
"01000US","B25024","      10","8717845","8509476","8926214"
"01000US","B25024","      11","86566","70887","102245"
"01000US","B25034","       1","122671734","*****","*****"
"01000US","B25034","       2","7535088","7425392","7644784"
"01000US","B25034","       3","10115631","9987049","10244213"
"01000US","B25034","       4","8892303","8774781","9009825"
"01000US","B25034","       5","18406439","18272715","18540163"
"01000US","B25034","       6","21462868","21299647","21626089"
"01000US","B25034","       7","15137038","15009917","15264159"
"01000US","B25034","       8","14826857","14674936","14978778"
"01000US","B25034","       9","7959497","7863849","8055145"
"01000US","B25034","      10","18336013","18106723","18565303"
"01000US","B25038","       1","109902090","109663965","110140215"
"01000US","B25038","       2","73754173","73355708","74152638"
"01000US","B25038","       3","21757057","21593741","21920373"
"01000US","B25038","       4","15618339","15479208","15757470"
"01000US","B25038","       5","9890784","9790092","9991476"
"01000US","B25038","       6","11538159","11432133","11644185"
"01000US","B25038","       7","7751856","7662035","7841677"
"01000US","B25038","       8","7197978","7115288","7280668"
"01000US","B25038","       9","36147917","35880329","36415505"
"01000US","B25038","      10","26005877","25769252","26242502"
"01000US","B25038","      11","5186857","5109526","5264188"
"01000US","B25038","      12","2166564","2116294","2216834"
"01000US","B25038","      13","1620518","1586324","1654712"
"01000US","B25038","      14","679807","654356","705258"
"01000US","B25038","      15","488294","469654","506934"
"01000US","B25040","       1","109902090","109663965","110140215"
"01000US","B25040","       2","55763928","55324791","56203065"
"01000US","B25040","       3","6839664","6620802","7058526"
"01000US","B25040","       4","34815624","34455679","35175569"
"01000US","B25040","       5","9184460","8938108","9430812"
"01000US","B25040","       6","158318","133817","182819"
"01000US","B25040","       7","1791422","1692040","1890804"
"01000US","B25040","       8","36264","30074","42454"
"01000US","B25040","       9","428954","408779","449129"
"01000US","B25040","      10","883456","857780","909132"
"01000US","B25041","       1","122671734","*****","*****"
"01000US","B25041","       2","1550579","1504602","1596556"
"01000US","B25041","       3","14744165","14607028","14881302"
"01000US","B25041","       4","34786589","34586029","34987149"
"01000US","B25041","       5","48833466","48616817","49050115"
"01000US","B25041","       6","18338502","18203304","18473700"
"01000US","B25041","       7","4418433","4363189","4473677"
"01000US","B25043","       1","109902090","109663965","110140215"
"01000US","B25043","       2","73754173","73355708","74152638"
"01000US","B25043","       3","72465009","72068076","72861942"
"01000US","B25043","       4","9332590","9225646","9439534"
"01000US","B25043","       5","45670483","45421301","45919665"
"01000US","B25043","       6","17461936","17351528","17572344"
"01000US","B25043","       7","1289164","1229268","1349060"
"01000US","B25043","       8","430910","405209","456611"
"01000US","B25043","       9","722701","679472","765930"
"01000US","B25043","      10","135553","123881","147225"
"01000US","B25043","      11","36147917","35880329","36415505"
"01000US","B25043","      12","32672614","32441001","32904227"
"01000US","B25043","      13","12834206","12688119","12980293"
"01000US","B25043","      14","15378056","15242124","15513988"
"01000US","B25043","      15","4460352","4410147","4510557"
"01000US","B25043","      16","3475303","3388473","3562133"
"01000US","B25043","      17","1976042","1910884","2041200"
"01000US","B25043","      18","1349606","1307548","1391664"
"01000US","B25043","      19","149655","136607","162703"
"01000US","B25044","       1","109902090","109663965","110140215"
"01000US","B25044","       2","73754173","73355708","74152638"
"01000US","B25044","       3","2589971","2535616","2644326"
"01000US","B25044","       4","19393143","19255636","19530650"
"01000US","B25044","       5","33011024","32782459","33239589"
"01000US","B25044","       6","13135786","13012119","13259453"
"01000US","B25044","       7","4084651","4022927","4146375"
"01000US","B25044","       8","1539598","1502753","1576443"
"01000US","B25044","       9","36147917","35880329","36415505"
"01000US","B25044","      10","7036405","6946724","7126086"
"01000US","B25044","      11","17113817","16945440","17282194"
"01000US","B25044","      12","9339166","9212124","9466208"
"01000US","B25044","      13","1957531","1913356","2001706"
"01000US","B25044","      14","470700","448860","492540"
"01000US","B25044","      15","230298","217465","243131"
"01000US","B25048","       1","109902090","109663965","110140215"
"01000US","B25048","       2","109440196","109200965","109679427"
"01000US","B25048","       3","461894","439111","484677"
"01000US","B25050","       1","109902090","109663965","110140215"
"01000US","B25050","       2","109440196","109200965","109679427"
"01000US","B25050","       3","106087630","105845065","106330195"
"01000US","B25050","       4","83958414","83663067","84253761"
"01000US","B25050","       5","6733370","6655635","6811105"
"01000US","B25050","       6","15395846","15211714","15579978"
"01000US","B25050","       7","3352566","3293090","3412042"
"01000US","B25050","       8","2601955","2549449","2654461"
"01000US","B25050","       9","272247","255937","288557"
"01000US","B25050","      10","478364","452510","504218"
"01000US","B25050","      11","461894","439111","484677"
"01000US","B25050","      12","423780","402449","445111"
"01000US","B25050","      13","287638","271134","304142"
"01000US","B25050","      14","30616","25114","36118"
"01000US","B25050","      15","105526","95979","115073"
"01000US","B25050","      16","38114","31405","44823"
"01000US","B25050","      17","29657","24020","35294"
"01000US","B25050","      18","3423","1446","5400"
"01000US","B25050","      19","5034","3420","6648"
"01000US","B25052","       1","109902090","109663965","110140215"
"01000US","B25052","       2","109330382","109091128","109569636"
"01000US","B25052","       3","571708","546554","596862"
"01000US","B25063","       1","36147917","35880329","36415505"
"01000US","B25063","       2","33964846","33699917","34229775"
"01000US","B25063","       3","217639","200926","234352"
"01000US","B25063","       4","343160","322376","363944"
"01000US","B25063","       5","770925","742680","799170"
"01000US","B25063","       6","698101","672047","724155"
"01000US","B25063","       7","702212","672711","731713"
"01000US","B25063","       8","893633","866890","920376"
"01000US","B25063","       9","1201217","1160914","1241520"
"01000US","B25063","      10","1620707","1581417","1659997"
"01000US","B25063","      11","1862651","1811450","1913852"
"01000US","B25063","      12","2157430","2103110","2211750"
"01000US","B25063","      13","2206367","2154149","2258585"
"01000US","B25063","      14","2345237","2289134","2401340"
"01000US","B25063","      15","2242411","2187403","2297419"
"01000US","B25063","      16","2160873","2113853","2207893"
"01000US","B25063","      17","1927652","1880426","1974878"
"01000US","B25063","      18","3292818","3218821","3366815"
"01000US","B25063","      19","2472488","2420717","2524259"
"01000US","B25063","      20","3401901","3340138","3463664"
"01000US","B25063","      21","1573875","1535246","1612504"
"01000US","B25063","      22","1290534","1254541","1326527"
"01000US","B25063","      23","583015","563532","602498"
"01000US","B25063","      24","2183071","2135052","2231090"
"01000US","B25064","       1","694","692","696"
"01000US","B25070","       1","36147917","35880329","36415505"
"01000US","B25070","       2","1404540","1364222","1444858"
"01000US","B25070","       3","3268876","3201572","3336180"
"01000US","B25070","       4","4372792","4296535","4449049"
"01000US","B25070","       5","4374549","4302352","4446746"
"01000US","B25070","       6","3950411","3881345","4019477"
"01000US","B25070","       7","2948416","2892813","3004019"
"01000US","B25070","       8","2165032","2115603","2214461"
"01000US","B25070","       9","2875189","2816455","2933923"
"01000US","B25070","      10","7938770","7815233","8062307"
"01000US","B25070","      11","2849342","2789751","2908933"
"01000US","B25075","       1","73754173","73355708","74152638"
"01000US","B25075","       2","1056200","1021602","1090798"
"01000US","B25075","       3","643407","614602","672212"
"01000US","B25075","       4","607811","580104","635518"
"01000US","B25075","       5","694587","666297","722877"
"01000US","B25075","       6","748934","717838","780030"
"01000US","B25075","       7","872826","838047","907605"
"01000US","B25075","       8","903126","868102","938150"
"01000US","B25075","       9","1927151","1875755","1978547"
"01000US","B25075","      10","2229285","2176593","2281977"
"01000US","B25075","      11","2737827","2683352","2792302"
"01000US","B25075","      12","3097797","3030160","3165434"
"01000US","B25075","      13","3596245","3540810","3651680"
"01000US","B25075","      14","3439362","3379643","3499081"
"01000US","B25075","      15","7202878","7103240","7302516"
"01000US","B25075","      16","6790191","6696660","6883722"
"01000US","B25075","      17","6030502","5933822","6127182"
"01000US","B25075","      18","4421418","4357865","4484971"
"01000US","B25075","      19","7071902","6980467","7163337"
"01000US","B25075","      20","3709830","3642555","3777105"
"01000US","B25075","      21","6289340","6207622","6371058"
"01000US","B25075","      22","3667659","3619254","3716064"
"01000US","B25075","      23","3735711","3681428","3789994"
"01000US","B25075","      24","1245798","1217823","1273773"
"01000US","B25075","      25","1034386","1005368","1063404"
"01000US","B25077","       1","151366","150434","152298"
"01000US","B25087","       1","73754173","73355708","74152638"
"01000US","B25087","       2","49782384","49470304","50094464"
"01000US","B25087","       3","40729","35581","45877"
"01000US","B25087","       4","225031","210655","239407"
"01000US","B25087","       5","664001","635818","692184"
"01000US","B25087","       6","1335049","1292224","1377874"
"01000US","B25087","       7","2071027","2031369","2110685"
"01000US","B25087","       8","2808404","2760735","2856073"
"01000US","B25087","       9","3309507","3249738","3369276"
"01000US","B25087","      10","3658453","3606409","3710497"
"01000US","B25087","      11","3697671","3644061","3751281"
"01000US","B25087","      12","8363075","8250588","8475562"
"01000US","B25087","      13","6649242","6566226","6732258"
"01000US","B25087","      14","8284385","8174191","8394579"
"01000US","B25087","      15","4123914","4065474","4182354"
"01000US","B25087","      16","2042695","2003823","2081567"
"01000US","B25087","      17","2509201","2466005","2552397"
"01000US","B25087","      18","23971789","23787714","24155864"
"01000US","B25087","      19","473006","451041","494971"
"01000US","B25087","      20","1096428","1060965","1131891"
"01000US","B25087","      21","2088698","2038647","2138749"
"01000US","B25087","      22","2823870","2773164","2874576"
"01000US","B25087","      23","3009123","2949883","3068363"
"01000US","B25087","      24","2802193","2755931","2848455"
"01000US","B25087","      25","2417853","2376457","2459249"
"01000US","B25087","      26","3439501","3389182","3489820"
"01000US","B25087","      27","2141832","2101879","2181785"
"01000US","B25087","      28","1275775","1248120","1303430"
"01000US","B25087","      29","2403510","2358711","2448309"
"01000US","B25088","       2","899","894","904"
"01000US","B25088","       3","1212","1208","1216"
"01000US","B25088","       4","345","343","347"
"01000US","B25091","       1","73754173","73355708","74152638"
"01000US","B25091","       2","49782384","49470304","50094464"
"01000US","B25091","       3","2770114","2713655","2826573"
"01000US","B25091","       4","6832488","6758541","6906435"
"01000US","B25091","       5","9235180","9140034","9330326"
"01000US","B25091","       6","8398483","8300628","8496338"
"01000US","B25091","       7","6228983","6143357","6314609"
"01000US","B25091","       8","4164847","4101297","4228397"
"01000US","B25091","       9","2848189","2797340","2899038"
"01000US","B25091","      10","3275474","3226366","3324582"
"01000US","B25091","      11","5823023","5748794","5897252"
"01000US","B25091","      12","205603","190791","220415"
"01000US","B25091","      13","23971789","23787714","24155864"
"01000US","B25091","      14","9796061","9682299","9909823"
"01000US","B25091","      15","4764390","4703447","4825333"
"01000US","B25091","      16","2851272","2807212","2895332"
"01000US","B25091","      17","1761205","1722151","1800259"
"01000US","B25091","      18","1143743","1119113","1168373"
"01000US","B25091","      19","802593","777577","827609"
"01000US","B25091","      20","532080","513338","550822"
"01000US","B25091","      21","666080","647906","684254"
"01000US","B25091","      22","1422078","1385997","1458159"
"01000US","B25091","      23","232287","217975","246599"
"01000US","B25115","       1","109902090","109663965","110140215"
"01000US","B25115","       2","73754173","73355708","74152638"
"01000US","B25115","       3","55144003","54816938","55471068"
"01000US","B25115","       4","45654876","45351553","45958199"
"01000US","B25115","       5","19117191","18956014","19278368"
"01000US","B25115","       6","26537685","26360710","26714660"
"01000US","B25115","       7","9489127","9391079","9587175"
"01000US","B25115","       8","2763281","2717062","2809500"
"01000US","B25115","       9","1265908","1231030","1300786"
"01000US","B25115","      10","1497373","1463633","1531113"
"01000US","B25115","      11","6725846","6648105","6803587"
"01000US","B25115","      12","3068575","3011012","3126138"
"01000US","B25115","      13","3657271","3609253","3705289"
"01000US","B25115","      14","18610170","18490753","18729587"
"01000US","B25115","      15","36147917","35880329","36415505"
"01000US","B25115","      16","18741950","18585620","18898280"
"01000US","B25115","      17","9568698","9463192","9674204"
