GISJOIN,YEAR,FSTATUS,REGIONA,DIVISIONA,STATE,STATEA,SMSAA,COUNTY,COUNTYA,CTY_SUBA,PLACEA,TRACTA,BLCK_GRPA,ENUMDISTA,SCSAA,URB_AREAA,CDA,AIANHHA,MCDSEQNO,ZIPA,SEA,UATYPE,PLACDESC,CBD,INDSUBR,AREANAME,SUPFLG01,SUPFLG02,SUPFLG03,SUPFLG04,SUPFLG05,SUPFLG06,SUPFLG07,SUPFLG08,SUPFLG09,SUPFLG10,SUPFLG11,SUPFLG12,SUPFLG13,SUPFLG14,SUPFLG15,SUPFLG16,SUPFLG17,SUPFLG18,SUPFLG19,SUPFLG20,SUPFLG21,SUPFLG22,SUPFLG23,SUPFLG24,SUPFLG25,SUPFLG26,SUPFLG27,DHZ001,DHZ002,DHZ003,DHZ004,DHZ005,DHZ006,DHZ007,DHZ008
"G3800750","1980","A","2","4","North Dakota","38",,"Renville","075",,,,,,,,,,,,"03",,,,,"RENVILLE",,,,"1","1","1",,,"1",,"1",,,,,,,,,,,"1",,"1",,,,0,0,0,0,0,0,0,0
"G3800770","1980","A","2","4","North Dakota","38",,"Richland","077",,,,,,,,,,,,"05",,,,,"RICHLAND",,,"1",,"1",,,,,,,"1","1",,,,,"1",,"1",,,,,"1",,,0,4,0,16,0,6,0,7
"G3800790","1980","A","2","4","North Dakota","38",,"Rolette","079",,,,,,,,,,,,"03",,,,,"ROLETTE",,,"1",,"1",,,,,,"1",,"1","1",,,,,,"1",,"1",,,,"1",,0,0,0,2,0,0,4,21
"G3800810","1980","A","2","4","North Dakota","38",,"Sargent","081",,,,,,,,,,,,"05",,,,,"SARGENT",,"1",,"1",,"1",,,"1",,"1",,,,,"1",,"1",,,,"1",,"1",,,,0,0,0,0,0,0,0,0
"G3800830","1980","A","2","4","North Dakota","38",,"Sheridan","083",,,,,,,,,,,,"02",,,,,"SHERIDAN",,"1",,,,"1",,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
"G3800850","1980","A","2","4","North Dakota","38",,"Sioux","085",,,,,,,,,,,,"01",,,,,"SIOUX",,,,,"1","1",,,,,,"1","1","1",,,,,,,,,,,"1","1",,0,0,0,0,0,0,0,0
"G3800870","1980","A","2","4","North Dakota","38",,"Slope","087",,,,,,,,,,,,"01",,,,,"SLOPE",,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
"G3800890","1980","A","2","4","North Dakota","38",,"Stark","089",,,,,,,,,,,,"01",,,,,"STARK",,,"1",,,,,,,"1",,,"1",,,,,,,"1",,,"1",,,,,0,27,5,0,0,14,0,2
"G3800910","1980","A","2","4","North Dakota","38",,"Steele","091",,,,,,,,,,,,"03",,,,,"STEELE",,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
"G3800930","1980","A","2","4","North Dakota","38",,"Stutsman","093",,,,,,,,,,,,"03",,,,,"STUTSMAN",,,,,,,,,,,"1",,"1",,,,"1",,,,,,,"1",,,,0,39,0,0,0,12,3,29
"G3800950","1980","A","2","4","North Dakota","38",,"Towner","095",,,,,,,,,,,,"03",,,,,"TOWNER",,,,"1","1","1",,,,,"1","1",,"1",,,,"1","1",,,"1",,"1",,"1",,0,0,0,0,0,0,0,0
"G3800970","1980","A","2","4","North Dakota","38",,"Traill","097",,,,,,,,,,,,"04",,,,,"TRAILL",,,"1","1","1",,,,,"1","1",,"1",,,"1",,,,"1",,,"1","1",,,,0,20,3,5,0,18,2,10
"G3800990","1980","A","2","4","North Dakota","38",,"Walsh","099",,,,,,,,,,,,"04",,,,,"WALSH",,,,,"1",,,,,,,"1","1",,,,,"1","1","1",,,,"1",,,,0,11,9,2,0,13,0,8
"G3801010","1980","A","2","4","North Dakota","38",,"Ward","101",,,,,,,,,,,,"03",,,,,"WARD",,,,,,,,,,,,,,,,,,,,,,,,,,,,216,35,8,6,13,70,14,49
"G3801030","1980","A","2","4","North Dakota","38",,"Wells","103",,,,,,,,,,,,"03",,,,,"WELLS",,,,"1","1","1",,,"1",,"1",,,"1",,"1",,"1",,"1",,,,,,,,0,0,0,0,0,0,0,0
"G3801050","1980","A","2","4","North Dakota","38",,"Williams","105",,,,,,,,,,,,"02",,,,,"WILLIAMS",,,"1",,,,,,,"1",,"1",,,,,"1",,"1","1",,,,"1","1",,,0,29,0,0,0,10,0,20
"G3900010","1980","A","2","3","Ohio","39",,"Adams","001",,,,,,,,,,,,"07",,,,,"ADAMS",,,"1","1","1",,,,,"1","1","1",,,,,"1","1",,,,,"1","1","1","1",,0,20,2,20,0,11,0,43
"G3900030","1980","A","2","3","Ohio","39","4320","Allen","003",,,,,,,,,,,,"O",,,,,"ALLEN",,,,,,,,,,,,,,,,,,,,,,,,,,,,6,193,31,53,0,181,21,166
"G3900050","1980","A","2","3","Ohio","39",,"Ashland","005",,,,,,,,,,,,"04",,,,,"ASHLAND",,,,,,,,,,,"1",,"1",,,,,"1",,,,,,"1","1",,,0,40,0,37,0,32,6,46
"G3900070","1980","A","2","3","Ohio","39",,"Ashtabula","007",,,,,,,,,,,,"05",,,,,"ASHTABULA",,,,,,,,,,,,,,,,,,,,,,,,,,,,0,339,8,94,0,75,33,131
"G3900090","1980","A","2","3","Ohio","39",,"Athens","009",,,,,,,,,,,,"08",,,,,"ATHENS",,,,,,,,,,,,,,,,,,,,,,,,"1",,,,0,86,7,138,0,46,22,110
"G3900110","1980","A","2","3","Ohio","39","4320","Auglaize","011",,,,,,,,,,,,"02",,,,,"AUGLAIZE",,,,"1",,,,,,"1","1",,"1",,,,"1","1","1",,,,,,"1",,,0,25,0,7,0,6,0,19
"G3900130","1980","A","2","3","Ohio","39","9000","Belmont","013",,,,,,,,,,,,"J",,,,,"BELMONT",,,,,,,,,,,"1",,"1",,,,,"1","1",,,,,,"1",,,0,48,16,36,0,58,11,60
"G3900150","1980","A","2","3","Ohio","39",,"Brown","015",,,,,,,,,,,,"07",,,,,"BROWN",,,,,"1",,,,,,"1","1",,,,,,"1","1",,,,,"1","1",,,0,16,9,8,0,8,5,33
"G3900170","1980","A","2","3","Ohio","39","3200","Butler","017",,,,,,"21",,,,,,"D",,,,,"BUTLER",,,,,,,,,,,,,,,,,,,,,,,,,,,,0,280,48,86,0,217,39,300
"G3900190","1980","A","2","3","Ohio","39","1320","Carroll","019",,,,,,,,,,,,"06",,,,,"CARROLL",,,,"1",,,,,,,"1","1","1",,,,,"1","1",,,"1","1",,,"1",,0,21,0,12,0,7,0,18
"G3900210","1980","A","2","3","Ohio","39","7960","Champaign","021",,,,,,"32",,,,,,"03",,,,,"CHAMPAIGN",,,,,,,,,,,,"1","1",,,,,,,,,,,"1","1","1",,0,28,1,18,0,37,3,51
"G3900230","1980","A","2","3","Ohio","39","7960","Clark","023",,,,,,"32",,,,,,"N",,,,,"CLARK",,,,,,,,,,,,,,,,,,,,,,,,,,,,9,226,36,78,0,177,25,133
"G3900250","1980","A","2","3","Ohio","39","1640","Clermont","025",,,,,,"21",,,,,,"07",,,,,"CLERMONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,0,127,0,73,0,109,7,128
"G3900270","1980","A","2","3","Ohio","39",,"Clinton","027",,,,,,,,,,,,"03",,,,,"CLINTON",,,,"1",,,,,,,"1",,"1",,,,,"1","1",,,,,"1","1",,,0,79,3,31,0,57,4,52
"G3900290","1980","A","2","3","Ohio","39",,"Columbiana","029",,,,,,,,,,,,"05",,,,,"COLUMBIANA",,,,,,,,,,,,,,,,,,"1",,,,,,,"1",,,0,83,0,36,0,42,3,84
"G3900310","1980","A","2","3","Ohio","39",,"Coshocton","031",,,,,,,,,,,,"06",,,,,"COSHOCTON",,,,"1",,,,,,,"1",,"1",,,,,"1",,,,,,,,,,0,22,5,12,0,19,0,26
"G3900330","1980","A","2","3","Ohio","39",,"Crawford","033",,,,,,,,,,,,"02",,,,,"CRAWFORD",,,,,,,,,,,,"1","1",,,,,"1","1",,,,,"1",,,,0,36,4,26,0,45,7,58
"G3900350","1980","A","2","3","Ohio","39","1680","Cuyahoga","035",,,,,,"28",,,,,,"E",,,,,"CUYAHOGA",,,,,,,,,,,,,,,,,,,,,,,,,,,,18,5148,688,1935,0,3273,394,4252
"G3900370","1980","A","2","3","Ohio","39",,"Darke","037",,,,,,,,,,,,"03",,,,,"DARKE",,,,,,,,,,,,,,,,,,,"1",,,,,,"1",,,0,51,6,24,0,38,7,45
"G3900390","1980","A","2","3","Ohio","39",,"Defiance","039",,,,,,,,,,,,"01",,,,,"DEFIANCE",,,,,,,,,,,,,,,,,"1",,,,,,,,,,,0,506,65,104,0,198,78,382
"G3900410","1980","A","2","3","Ohio","39","1840","Delaware","041",,,,,,,,,,,,"03",,,,,"DELAWARE",,,,,,,,,,,,,,,,,,"1",,,,,,"1","1",,,0,63,1,41,0,44,0,34
"G3900430","1980","A","2","3","Ohio","39",,"Erie","043",,,,,,,,,,,,"04",,,,,"ERIE",,,,,,,,,,,,,,,,,,,,,,,,"1",,,,0,231,29,27,0,180,39,94
"G3900450","1980","A","2","3","Ohio","39","1840","Fairfield","045",,,,,,,,,,,,"06",,,,,"FAIRFIELD",,,,,,,,,,,,,,,,,,,,,,,,,"1",,,0,84,2,15,0,40,0,47
"G3900470","1980","A","2","3","Ohio","39",,"Fayette","047",,,,,,,,,,,,"03",,,,,"FAYETTE",,,,"1",,,,,,,"1",,"1",,,,,"1",,,,,"1",,"1",,,0,36,16,9,0,28,21,45
"G3900490","1980","A","2","3","Ohio","39","1840","Franklin","049",,,,,,,,,,,,"B",,,,,"FRANKLIN",,,,,,,,,,,,,,,,,,,,,,,,,,,,23,1496,163,692,0,1401,127,1134
"G3900510","1980","A","2","3","Ohio","39","8400","Fulton","051",,,,,,,,,,,,"01",,,,,"FULTON",,,"1","1",,,,,,"1","1",,,,,,,"1",,,,,"1",,"1",,,0,318,73,80,0,197,41,253
"G3900530","1980","A","2","3","Ohio","39",,"Gallia","053",,,,,,,,,,,,"08",,,,,"GALLIA",,,,,,,,,,,,,,,,,,,"1",,,,,,"1",,,0,36,11,38,0,34,2,33
"G3900550","1980","A","2","3","Ohio","39","1680","Geauga","055",,,,,,"28",,,,,,"05",,,,,"GEAUGA",,,,"1",,,,,,,"1",,"1",,,,,"1",,,,,,"1","1",,,0,96,0,26,0,27,7,66
"G3900570","1980","A","2","3","Ohio","39","2000","Greene","057",,,,,,"32",,,,,,"C",,,,,"GREENE",,,,,,,,,,,,,,,,,,,,,,,,,,,,79,75,26,77,5,137,18,159
"G3900590","1980","A","2","3","Ohio","39",,"Guernsey","059",,,,,,,,,,,,"06",,,,,"GUERNSEY",,,,,,,,,,,,"1","1",,,,,,,,,,,"1",,,,0,23,4,10,0,18,6,33
"G3900610","1980","A","2","3","Ohio","39","1640","Hamilton","061",,,,,,"21",,,,,,"K",,,,,"HAMILTON",,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1252,120,482,0,825,112,1023
"G3900630","1980","A","2","3","Ohio","39",,"Hancock","063",,,,,,,,,,,,"02",,,,,"HANCOCK",,,,,,,,,,,,,,,,,,,,,,,,,,,,0,281,51,97,0,211,40,208
"G3900650","1980","A","2","3","Ohio","39",,"Hardin","065",,,,,,,,,,,,"02",,,,,"HARDIN",,,,"1",,,,,,,,,,,,,,,,,,,,,,,,0,8,11,18,0,8,0,52
"G3900670","1980","A","2","3","Ohio","39",,"Harrison","067",,,,,,,,,,,,"06",,,,,"HARRISON",,,,"1","1",,,,,,"1","1",,,,,,"1","1","1",,,,"1","1",,,0,20,2,1,0,2,0,36
"G3900690","1980","A","2","3","Ohio","39",,"Henry","069",,,,,,,,,,,,"01",,,,,"HENRY",,,,,,,,,,"1",,,"1",,,,"1",,,,,,"1","1","1",,,0,220,42,32,0,146,40,148
"G3900710","1980","A","2","3","Ohio","39",,"Highland","071",,,,,,,,,,,,"07",,,,,"HIGHLAND",,,,,"1",,,,,,"1","1",,,,,,"1","1",,,,,"1","1",,,0,25,0,4,0,19,3,6
"G3900730","1980","A","2","3","Ohio","39",,"Hocking","073",,,,,,,,,,,,"08",,,,,"HOCKING",,,,"1","1",,,,,,"1","1",,,,,,,"1",,,,,"1","1","1",,0,24,15,17,0,26,0,20
"G3900750","1980","A","2","3","Ohio","39",,"Holmes","075",,,,,,,,,,,,"04",,,,,"HOLMES",,,"1",,"1",,,,,"1",,,"1",,,,,"1",,,,,"1","1",,,,0,42,0,16,0,21,0,23
"G3900770","1980","A","2","3","Ohio","39",,"Huron","077",,,,,,,,,,,,"04",,,,,"HURON",,,,,,,,,,,,,,,,,,,"1",,,,,,"1",,,0,189,20,43,0,92,37,96
"G3900790","1980","A","2","3","Ohio","39",,"Jackson","079",,,,,,,,,,,,"08",,,,,"JACKSON",,,,"1","1",,,,,,"1","1",,,,,,,,,,,,"1","1",,,0,22,2,17,0,23,6,38
"G3900810","1980","A","2","3","Ohio","39","8080","Jefferson","081",,,,,,,,,,,,"06",,,,,"JEFFERSON",,,,,,,,,,,,,,,,,,,,,,,,"1",,,,0,88,9,34,0,35,0,97
"G3900830","1980","A","2","3","Ohio","39",,"Knox","083",,,,,,,,,,,,"06",,,,,"KNOX",,,,,,,,,,,,"1","1",,,,,"1","1",,,,,"1","1",,,0,11,0,32,0,20,0,36
"G3900850","1980","A","2","3","Ohio","39","1680","Lake","085",,,,,,"28",,,,,,"E",,,,,"LAKE",,,,,,,,,,,,,,,,,,,,,,,,,,,,0,335,11,31,0,178,14,140
"G3900870","1980","A","2","3","Ohio","39","3400","Lawrence","087",,,,,,,,,,,,"L",,,,,"LAWRENCE",,,,,"1",,,,,,,,,,,,,"1","1",,,,,,,,,0,43,0,48,0,17,0,93
"G3900890","1980","A","2","3","Ohio","39","5645","Licking","089",,,,,,,,,,,,"06",,,,,"LICKING",,,,,,,,,,,,"1","1",,,,,"1",,,,,,"1","1",,,0,150,4,86,7,85,8,82
"G3900910","1980","A","2","3","Ohio","39",,"Logan","091",,,,,,,,,,,,"02",,,,,"LOGAN",,,,,,,,,,,,,,,,,,,,,,,,,"1",,,0,30,18,36,0,31,2,31
"G3900930","1980","A","2","3","Ohio","39","4440","Lorain","093",,,,,,"28",,,,,,"M",,,,,"LORAIN",,,,,,,,,,,,,,,,,,,,,,,,,,,,17,2674,492,1043,4,1418,288,2225
"G3900950","1980","A","2","3","Ohio","39","8400","Lucas","095",,,,,,,,,,,,"A",,,,,"LUCAS",,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2299,673,821,0,1441,390,1949
"G3900970","1980","A","2","3","Ohio","39","1840","Madison","097",,,,,,,,,,,,"03",,,,,"MADISON",,,,,,,,,,,,"1","1",,,,,,"1",,,,,"1","1",,,0,14,4,50,0,12,0,16
"G3900990","1980","A","2","3","Ohio","39","9320","Mahoning","099",,,,,,,,,,,,"H",,,,,"MAHONING",,,,,,,,,,,,,,,,,,,,,,,,,,,,0,978,328,461,0,660,167,974
"G3901010","1980","A","2","3","Ohio","39",,"Marion","101",,,,,,,,,,,,"02",,,,,"MARION",,,,,,,,,,,,,,,,,,"1",,,,,,,"1",,,0,57,15,86,0,42,7,111
"G3901030","1980","A","2","3","Ohio","39","1680","Medina","103",,,,,,"28",,,,,,"04",,,,,"MEDINA",,,,,,,,,,,,,,,,,,,,,,,,"1",,,,7,128,25,16,0,136,5,79
"G3901050","1980","A","2","3","Ohio","39",,"Meigs","105",,,,,,,,,,,,"08",,,,,"MEIGS",,,,,"1",,,,,,,"1","1",,,,,"1","1",,,,,"1","1",,,0,28,0,19,0,9,4,19
"G3901070","1980","A","2","3","Ohio","39",,"Mercer","107",,,,,,,,,,,,"02",,,,,"MERCER",,,"1",,,,,,,,,,,,,,"1","1","1",,,,"1",,,,,0,78,14,16,0,40,0,39
"G3901090","1980","A","2","3","Ohio","39","2000","Miami","109",,,,,,"32",,,,,,"C",,,,,"MIAMI",,,,,,,,,,,,,,,,,,,,,,,,,,,,0,72,13,27,0,69,6,56
"G3901110","1980","A","2","3","Ohio","39",,"Monroe","111",,,,,,,,,,,,"08",,,,,"MONROE",,,"1","1","1","1",,,,"1","1","1",,,,,"1","1",,"1",,"1",,,"1","1",,0,0,0,0,0,0,0,0
"G3901130","1980","A","2","3","Ohio","39","2000","Montgomery","113",,,,,,"32",,,,,,"C",,,,,"MONTGOMERY",,,,,,,,,,,,,,,,,,,,,,,,,,,,99,809,177,331,9,632,51,676
"G3901150","1980","A","2","3","Ohio","39",,"Morgan","115",,,,,,,,,,,,"08",,,,,"MORGAN",,,,,"1",,,,,,,"1","1",,,,,,"1",,,,,"1","1","1",,0,15,4,6,0,8,3,9
"G3901170","1980","A","2","3","Ohio","39",,"Morrow","117",,,,,,,,,,,,"06",,,,,"MORROW",,,,"1",,,,,,"1","1",,"1",,,,"1","1",,,,,,,,"1",,0,7,2,6,0,10,7,17
"G3901190","1980","A","2","3","Ohio","39",,"Muskingum","119",,,,,,,,,,,,"06",,,,,"MUSKINGUM",,,,,,,,,,,,"1","1",,,,,,"1",,,,,"1",,,,0,26,8,20,0,20,6,48
"G3901210","1980","A","2","3","Ohio","39",,"Noble","121",,,,,,,,,,,,"08",,,,,"NOBLE",,,,"1","1","1",,,,,"1","1",,"1",,,,"1","1","1",,"1",,,"1","1",,0,0,0,0,0,0,0,0
"G3901230","1980","A","2","3","Ohio","39","8400","Ottawa","123",,,,,,,,,,,,"01",,,,,"OTTAWA",,,,,,,,,,,,"1","1",,,,,,"1",,,,,,"1",,,0,240,69,79,0,211,40,150
"G3901250","1980","A","2","3","Ohio","39",,"Paulding","125",,,,,,,,,,,,"01",,,,,"PAULDING",,,,"1","1",,,,,,"1","1",,,,,,"1","1",,,,"1","1","1",,,0,104,8,30,0,28,22,106
"G3901270","1980","A","2","3","Ohio","39",,"Perry","127",,,,,,,,,,,,"06",,,,,"PERRY",,,,"1","1",,,,,,"1","1",,,,,,"1","1",,,,"1","1","1",,,0,25,2,20,0,25,0,26
"G3901290","1980","A","2","3","Ohio","39","1840","Pickaway","129",,,,,,,,,,,,"03",,,,,"PICKAWAY",,,,,,,,,,,,"1","1",,,,"1","1",,,,,,,"1",,,0,52,14,37,0,31,2,46
"G3901310","1980","A","2","3","Ohio","39",,"Pike","131",,,,,,,,,,,,"08",,,,,"PIKE",,,,,"1",,,,,,,"1","1",,,,,"1",,,,,,"1","1",,,0,19,6,32,0,6,6,37
"G3901330","1980","A","2","3","Ohio","39","0080","Portage","133",,,,,,"28",,,,,,"05",,,,,"PORTAGE",,,,,,,,,,,,,,,,,,,,,,,,,,,,0,195,4,54,0,95,2,93
"G3901350","1980","A","2","3","Ohio","39","2000","Preble","135",,,,,,"32",,,,,,"03",,,,,"PREBLE",,,,,"1",,,,,,,"1","1",,,,,,"1",,,,"1","1",,"1",,0,20,0,11,0,11,0,11
"G3901370","1980","A","2","3","Ohio","39","4320","Putnam","137",,,,,,,,,,,,"01",,,,,"PUTNAM",,,"1","1","1",,,,,"1","1","1",,,,,"1",,"1",,,,,"1","1",,,0,214,71,48,0,134,27,146
"G3901390","1980","A","2","3","Ohio","39","4800","Richland","139",,,,,,,,,,,,"04",,,,,"RICHLAND",,,,,,,,,,,,,,,,,,,,,,,,,,,,0,210,30,156,0,128,4,167
"G3901410","1980","A","2","3","Ohio","39",,"Ross","141",,,,,,,,,,,,"07",,,,,"ROSS",,,,,,,,,,,,,,,,,,,"1",,,,,,"1",,,0,42,11,64,0,36,9,76
"G3901430","1980","A","2","3","Ohio","39",,"Sandusky","143",,,,,,,,,,,,"01",,,,,"SANDUSKY",,,,,,,,,,,,,,,,,,,,,,,,,"1",,,0,630,109,229,0,399,83,379
"G3901450","1980","A","2","3","Ohio","39",,"Scioto","145",,,,,,,,,,,,"08",,,,,"SCIOTO",,,,,,,,,,,,,,,,,,,,,,,,,"1",,,0,43,11,79,0,47,6,74
"G3901470","1980","A","2","3","Ohio","39",,"Seneca","147",,,,,,,,,,,,"02",,,,,"SENECA",,,,,,,,,,,,,,,,,,"1",,,,,,,"1",,,0,272,30,78,0,156,50,217
"G3901490","1980","A","2","3","Ohio","39",,"Shelby","149",,,,,,,,,,,,"03",,,,,"SHELBY",,,,"1",,,,,,,,,,,,,,,,,,,,,,"1",,0,23,0,6,0,18,0,17
"G3901510","1980","A","2","3","Ohio","39","1320","Stark","151",,,,,,,,,,,,"G",,,,,"STARK",,,,,,,,,,,,,,,,,,,,,,,,,,,,0,705,43,376,0,456,43,611
"G3901530","1980","A","2","3","Ohio","39","0080","Summit","153",,,,,,"28",,,,,,"F",,,,,"SUMMIT",,,,,,,,,,,,,,,,,,,,,,,,,,,,0,504,59,194,0,415,39,385
"G3901550","1980","A","2","3","Ohio","39","9320","Trumbull","155",,,,,,,,,,,,"H",,,,,"TRUMBULL",,,,,,,,,,,,,,,,,,,,,,,,,,,,0,270,34,140,0,206,41,163
"G3901570","1980","A","2","3","Ohio","39",,"Tuscarawas","157",,,,,,,,,,,,"06",,,,,"TUSCARAWAS",,,,"1",,,,,,,,"1","1",,,,,"1",,,,,,,,,,0,70,0,12,0,53,0,83
"G3901590","1980","A","2","3","Ohio","39",,"Union","159",,,,,,,,,,,,"02",,,,,"UNION",,,,"1",,,,,,,,,,,,,,"1","1",,,,"1",,"1",,,0,17,3,8,0,29,0,15
"G3901610","1980","A","2","3","Ohio","39","4320","Van Wert","161",,,,,,,,,,,,"01",,,,,"VAN WERT",,,,"1",,,,,,,,,,,,,,"1",,,,,,"1",,,,0,73,11,34,0,40,7,39
"G3901630","1980","A","2","3","Ohio","39",,"Vinton","163",,,,,,,,,,,,"08",,,,,"VINTON",,,"1","1","1","1",,,,"1","1","1",,"1",,,"1","1",,"1",,,"1","1","1","1",,0,0,0,0,0,0,0,0
"G3901650","1980","A","2","3","Ohio","39","1640","Warren","165",,,,,,"21",,,,,,"03",,,,,"WARREN",,,,,,,,,,,,,,,,,,"1",,,,,,,,,,0,71,10,61,0,46,7,49
"G3901670","1980","A","2","3","Ohio","39","6020","Washington","167",,,,,,,,,,,,"08",,,,,"WASHINGTON",,,,"1",,,,,,,,"1","1",,,,,,"1",,,,,"1",,,,0,19,0,23,0,34,8,36
"G3901690","1980","A","2","3","Ohio","39",,"Wayne","169",,,,,,,,,,,,"04",,,,,"WAYNE",,,,,,,,,,,"1",,"1",,,,,"1","1",,,,,"1",,,,0,99,0,68,0,67,11,77
"G3901710","1980","A","2","3","Ohio","39",,"Williams","171",,,,,,,,,,,,"01",,,,,"WILLIAMS",,,"1",,,,,,,,,,,,,,,,,,,,,,,,,0,205,10,25,0,98,17,103
"G3901730","1980","A","2","3","Ohio","39","8400","Wood","173",,,,,,,,,,,,"01",,,,,"WOOD",,,,,,,,,,,,,,,,,,,,,,,,,,,,2,523,79,169,0,371,31,317
"G3901750","1980","A","2","3","Ohio","39",,"Wyandot","175",,,,,,,,,,,,"02",,,,,"WYANDOT",,,"1","1",,,,,,"1","1",,,,,,"1","1",,,,,"1","1","1",,,0,50,2,0,0,30,3,19
"G4000010","1980","A","3","7","Oklahoma","40",,"Adair","001",,,,,,,,,,,,"10",,,,,"ADAIR",,,,,"1",,,,,,,"1","1",,,,,,"1","1",,,,"1",,,,0,14,6,65,0,18,9,22
"G4000030","1980","A","3","7","Oklahoma","40",,"Alfalfa","003",,,,,,,,,,,,"02",,,,,"ALFALFA",,,,"1",,,,,,"1","1",,"1",,,,,"1",,,,,"1","1",,"1",,0,5,0,13,0,10,0,9
"G4000050","1980","A","3","7","Oklahoma","40",,"Atoka","005",,,,,,,,,,,,"09",,,,,"ATOKA",,,,,"1",,,,,,,"1","1",,,,,,"1",,,,,,,,,0,5,6,31,0,13,0,37
"G4000070","1980","A","3","7","Oklahoma","40",,"Beaver","007",,,,,,,,,,,,"01",,,,,"BEAVER",,,,,"1",,,,,,,"1","1",,,,,"1",,"1",,,,"1","1","1",,0,10,1,1,0,6,0,9
"G4000090","1980","A","3","7","Oklahoma","40",,"Beckham","009",,,,,,,,,,,,"04",,,,,"BECKHAM",,,,,,,,,,,,,,,,,,,,,,,,,"1",,,0,103,0,20,0,72,2,63
"G4000110","1980","A","3","7","Oklahoma","40",,"Blaine","011",,,,,,,,,,,,"02",,,,,"BLAINE",,,,,,,,,,,,,,,,,,,"1",,,,,,"1",,,0,44,0,18,0,29,0,9
"G4000130","1980","A","3","7","Oklahoma","40",,"Bryan","013",,,,,,,,,,,,"07",,,,,"BRYAN",,,,,,,,,,,,,,,,,,,,,,,,,,,,7,74,13,58,0,32,0,56
"G4000150","1980","A","3","7","Oklahoma","40",,"Caddo","015",,,,,,,,,,,,"04",,,,,"CADDO",,,,,"1",,,,,,,"1","1",,,,,,"1",,,,,,,,,0,185,25,124,0,117,5,138
"G4000170","1980","A","3","7","Oklahoma","40","5880","Canadian","017",,,,,,,,,,,,"D",,,,,"CANADIAN",,,,,,,,,,,,,,,,,,,,,,,,,,,,8,189,6,228,0,120,8,137
"G4000190","1980","A","3","7","Oklahoma","40",,"Carter","019",,,,,,,,,,,,"07",,,,,"CARTER",,,,,,,,,,,,,,,,,,,,,,,,,,,,0,100,6,61,0,69,0,51
"G4000210","1980","A","3","7","Oklahoma","40",,"Cherokee","021",,,,,,,,,,,,"10",,,,,"CHEROKEE",,,,,,,,,,,,,,,,,,,"1",,,,,,"1",,,0,33,0,8,0,27,0,32
"G4000230","1980","A","3","7","Oklahoma","40",,"Choctaw","023",,,,,,,,,,,,"07",,,,,"CHOCTAW",,,,,"1",,,,,,,,,,,,,,,,,,,"1",,,,0,39,4,0,0,9,8,31
"G4000250","1980","A","3","7","Oklahoma","40",,"Cimarron","025",,,,,,,,,,,,"01",,,,,"CIMARRON",,,,,"1",,,,,,"1","1",,,,,,"1","1",,,,,"1",,,,0,44,8,4,0,41,4,34
"G4000270","1980","A","3","7","Oklahoma","40","5880","Cleveland","027",,,,,,,,,,,,"B",,,,,"CLEVELAND",,,,,,,,,,,,,,,,,,,,,,,,,,,,26,607,45,245,7,441,14,335
"G4000290","1980","A","3","7","Oklahoma","40",,"Coal","029",,,,,,,,,,,,"06",,,,,"COAL",,,"1",,"1",,,,,"1",,"1",,,,,"1",,"1",,,,"1","1",,"1",,0,8,0,6,0,8,0,10
"G4000310","1980","A","3","7","Oklahoma","40","4200","Comanche","031",,,,,,,,,,,,"04",,,,,"COMANCHE",,,,,,,,,,,,,,,,,,,,,,,,,,,,1330,805,77,300,44,528,145,767
"G4000330","1980","A","3","7","Oklahoma","40",,"Cotton","033",,,,,,,,,,,,"04",,,,,"COTTON",,,,,"1",,,,,,,"1","1",,,,,,"1",,,,,,,,,0,37,10,20,0,22,6,34
"G4000350","1980","A","3","7","Oklahoma","40",,"Craig","035",,,,,,,,,,,,"03",,,,,"CRAIG",,,,,"1",,,,,,,,,,,,,,,,,,,,,"1",,0,12,0,26,0,0,0,55
"G4000370","1980","A","3","7","Oklahoma","40","8560","Creek","037",,,,,,,,,,,,"C",,,,,"CREEK",,,,,,,,,,,,,,,,,,,,,,,,,,,,0,165,0,53,0,70,0,104
"G4000390","1980","A","3","7","Oklahoma","40",,"Custer","039",,,,,,,,,,,,"01",,,,,"CUSTER",,,,,,,,,,,,,,,,,,,,,,,,,,,,0,220,4,74,0,104,26,93
"G4000410","1980","A","3","7","Oklahoma","40",,"Delaware","041",,,,,,,,,,,,"10",,,,,"DELAWARE",,,"1",,"1",,,,,,"1",,"1",,,,,,,,,,,"1",,"1",,0,41,0,8,0,14,0,30
"G4000430","1980","A","3","7","Oklahoma","40",,"Dewey","043",,,,,,,,,,,,"01",,,,,"DEWEY",,,,,"1",,,,,,,"1","1",,,,,,"1","1",,,,,"1","1",,0,16,0,7,0,4,0,3
