"geoid","tblid","order","cest","clb","cub"
"A4000US019","B07001","      65","497","122","872"
"A4000US019","B07001","      66","288","23","553"
"A4000US019","B07001","      67","374","0","772"
"A4000US019","B07001","      68","405","0","861"
"A4000US019","B07001","      69","110","0","247"
"A4000US019","B07001","      70","277","28","526"
"A4000US019","B07001","      71","954","384","1524"
"A4000US019","B07001","      72","852","326","1378"
"A4000US019","B07001","      73","693","0","1438"
"A4000US019","B07001","      74","155","22","288"
"A4000US019","B07001","      75","134","22","246"
"A4000US019","B07001","      76","164","28","300"
"A4000US019","B07001","      77","247","39","455"
"A4000US019","B07001","      78","124","0","275"
"A4000US019","B07001","      79","0","0","506"
"A4000US019","B07001","      80","62","0","165"
"A4000US019","B07001","      81","74","0","197"
"A4000US019","B07001","      82","115","0","252"
"A4000US019","B07001","      83","329","0","680"
"A4000US019","B07001","      84","522","96","948"
"A4000US019","B07001","      85","3249","1651","4847"
"A4000US019","B07001","      86","493","39","947"
"A4000US019","B07001","      87","67","0","182"
"A4000US019","B07001","      88","0","0","506"
"A4000US019","B07001","      89","0","0","506"
"A4000US019","B07001","      90","0","0","506"
"A4000US019","B07001","      91","497","88","906"
"A4000US019","B07001","      92","916","203","1629"
"A4000US019","B07001","      93","309","33","585"
"A4000US019","B07001","      94","308","0","635"
"A4000US019","B07001","      95","115","0","251"
"A4000US019","B07001","      96","272","0","568"
"A4000US019","B07001","      97","60","0","130"
"A4000US019","B07001","      98","168","0","383"
"A4000US019","B07001","      99","0","0","506"
"A4000US019","B07001","     100","0","0","506"
"A4000US019","B07001","     101","30","0","82"
"A4000US019","B07001","     102","0","0","506"
"A4000US019","B07001","     103","0","0","506"
"A4000US019","B07001","     104","14","0","36"
"A4000US019","B07001","     105","0","0","506"
"A4000US019","B07001","     106","1046","435","1657"
"A4000US019","B07001","     107","179","0","392"
"A4000US019","B07001","     108","0","0","506"
"A4000US019","B07001","     109","81","0","181"
"A4000US019","B07001","     110","0","0","506"
"A4000US019","B07001","     111","176","0","362"
"A4000US019","B07001","     112","199","0","499"
"A4000US019","B07001","     113","0","0","506"
"A4000US019","B07001","     114","245","0","513"
"A4000US019","B07001","     115","0","0","506"
"A4000US019","B07001","     116","0","0","506"
"A4000US019","B07001","     117","57","0","141"
"A4000US019","B07001","     118","0","0","506"
"A4000US019","B07001","     119","36","0","97"
"A4000US019","B07001","     120","73","0","200"
"A4000US019","B07001","     121","0","0","506"
"A4000US019","B07001","     122","0","0","506"
"A4000US019","B07001","     123","0","0","506"
"A4000US019","B07001","     124","0","0","506"
"A4000US019","B07001","     125","0","0","506"
"A4000US019","B07001","     126","0","0","506"
"A4000US019","B07003","       1","282077","281146","283008"
"A4000US019","B07003","       2","139158","138190","140126"
"A4000US019","B07003","       3","142919","142131","143707"
"A4000US019","B07003","       4","254626","249586","259666"
"A4000US019","B07003","       5","126293","123239","129347"
"A4000US019","B07003","       6","128333","125695","130971"
"A4000US019","B07003","       7","16780","12470","21090"
"A4000US019","B07003","       8","7587","5293","9881"
"A4000US019","B07003","       9","9193","6629","11757"
"A4000US019","B07003","      10","6376","4509","8243"
"A4000US019","B07003","      11","3210","2034","4386"
"A4000US019","B07003","      12","3166","2240","4092"
"A4000US019","B07003","      13","3249","1651","4847"
"A4000US019","B07003","      14","1556","454","2658"
"A4000US019","B07003","      15","1693","1060","2326"
"A4000US019","B07003","      16","1046","435","1657"
"A4000US019","B07003","      17","512","85","939"
"A4000US019","B07003","      18","534","178","890"
"A4000US019","B08006","       1","130461","127473","133449"
"A4000US019","B08006","       2","110348","106714","113982"
"A4000US019","B08006","       3","97596","93996","101196"
"A4000US019","B08006","       4","12752","10573","14931"
"A4000US019","B08006","       5","9188","7658","10718"
"A4000US019","B08006","       6","2763","1332","4194"
"A4000US019","B08006","       7","389","110","668"
"A4000US019","B08006","       8","175","41","309"
"A4000US019","B08006","       9","237","57","417"
"A4000US019","B08006","      10","9245","7812","10678"
"A4000US019","B08006","      11","7095","5763","8427"
"A4000US019","B08006","      12","0","0","506"
"A4000US019","B08006","      13","279","106","452"
"A4000US019","B08006","      14","1871","1284","2458"
"A4000US019","B08006","      15","0","0","506"
"A4000US019","B08006","      16","1236","557","1915"
"A4000US019","B08006","      17","0","0","506"
"A4000US019","B08006","      18","131","0","291"
"A4000US019","B08006","      19","4649","3534","5764"
"A4000US019","B08006","      20","686","262","1110"
"A4000US019","B08006","      21","4166","3270","5062"
"A4000US019","B08006","      22","70919","68775","73063"
"A4000US019","B08006","      23","60066","57297","62835"
"A4000US019","B08006","      24","52629","50022","55236"
"A4000US019","B08006","      25","7437","5888","8986"
"A4000US019","B08006","      26","4833","3813","5853"
"A4000US019","B08006","      27","1923","704","3142"
"A4000US019","B08006","      28","389","110","668"
"A4000US019","B08006","      29","95","1","189"
"A4000US019","B08006","      30","197","2","392"
"A4000US019","B08006","      31","4956","3829","6083"
"A4000US019","B08006","      32","3531","2591","4471"
"A4000US019","B08006","      33","0","0","506"
"A4000US019","B08006","      34","200","53","347"
"A4000US019","B08006","      35","1225","774","1676"
"A4000US019","B08006","      36","0","0","506"
"A4000US019","B08006","      37","646","198","1094"
"A4000US019","B08006","      38","0","0","506"
"A4000US019","B08006","      39","39","0","106"
"A4000US019","B08006","      40","3078","2169","3987"
"A4000US019","B08006","      41","168","0","341"
"A4000US019","B08006","      42","1966","1304","2628"
"A4000US019","B08006","      43","59542","57508","61576"
"A4000US019","B08006","      44","50282","47902","52662"
"A4000US019","B08006","      45","44967","42499","47435"
"A4000US019","B08006","      46","5315","4190","6440"
"A4000US019","B08006","      47","4355","3471","5239"
"A4000US019","B08006","      48","840","322","1358"
"A4000US019","B08006","      49","0","0","506"
"A4000US019","B08006","      50","80","0","175"
"A4000US019","B08006","      51","40","0","105"
"A4000US019","B08006","      52","4289","3173","5405"
"A4000US019","B08006","      53","3564","2483","4645"
"A4000US019","B08006","      54","0","0","506"
"A4000US019","B08006","      55","79","0","171"
"A4000US019","B08006","      56","646","328","964"
"A4000US019","B08006","      57","0","0","506"
"A4000US019","B08006","      58","590","84","1096"
"A4000US019","B08006","      59","0","0","506"
"A4000US019","B08006","      60","92","0","201"
"A4000US019","B08006","      61","1571","956","2186"
"A4000US019","B08006","      62","518","116","920"
"A4000US019","B08006","      63","2200","1484","2916"
"A4000US019","B08007","       1","130461","127473","133449"
"A4000US019","B08007","       2","112076","109140","115012"
"A4000US019","B08007","       3","73664","69637","77691"
"A4000US019","B08007","       4","38412","35347","41477"
"A4000US019","B08007","       5","18385","16448","20322"
"A4000US019","B08007","       6","70919","68775","73063"
"A4000US019","B08007","       7","60752","58523","62981"
"A4000US019","B08007","       8","35769","32982","38556"
"A4000US019","B08007","       9","24983","22508","27458"
"A4000US019","B08007","      10","10167","8715","11619"
"A4000US019","B08007","      11","59542","57508","61576"
"A4000US019","B08007","      12","51324","49180","53468"
"A4000US019","B08007","      13","37895","35666","40124"
"A4000US019","B08007","      14","13429","11869","14989"
"A4000US019","B08007","      15","8218","7091","9345"
"A4000US019","B08013","       1","3718530","3555737","3881323"
"A4000US019","B08013","       2","2221600","2095363","2347837"
"A4000US019","B08013","       3","1496925","1405661","1588189"
"A4000US019","B08134","       1","126295","123121","129469"
"A4000US019","B08134","       2","15687","13966","17408"
"A4000US019","B08134","       3","16568","14383","18753"
"A4000US019","B08134","       4","19121","16509","21733"
"A4000US019","B08134","       5","17169","14940","19398"
"A4000US019","B08134","       6","5129","4180","6078"
"A4000US019","B08134","       7","12189","10334","14044"
"A4000US019","B08134","       8","7831","6515","9147"
"A4000US019","B08134","       9","13851","11921","15781"
"A4000US019","B08134","      10","18750","16480","21020"
"A4000US019","B08134","      11","110348","106714","113982"
"A4000US019","B08134","      12","13340","11575","15105"
"A4000US019","B08134","      13","14426","12512","16340"
"A4000US019","B08134","      14","17468","15034","19902"
"A4000US019","B08134","      15","15748","13613","17883"
"A4000US019","B08134","      16","4971","4008","5934"
"A4000US019","B08134","      17","11127","9469","12785"
"A4000US019","B08134","      18","7831","6515","9147"
"A4000US019","B08134","      19","12839","11003","14675"
"A4000US019","B08134","      20","12598","10791","14405"
"A4000US019","B08134","      21","97596","93996","101196"
"A4000US019","B08134","      22","12560","10758","14362"
"A4000US019","B08134","      23","12637","10863","14411"
"A4000US019","B08134","      24","15929","14009","17849"
"A4000US019","B08134","      25","13259","11469","15049"
"A4000US019","B08134","      26","4309","3424","5194"
"A4000US019","B08134","      27","10245","8694","11796"
"A4000US019","B08134","      28","6886","5651","8121"
"A4000US019","B08134","      29","11378","9636","13120"
"A4000US019","B08134","      30","10393","8884","11902"
"A4000US019","B08134","      31","12752","10573","14931"
"A4000US019","B08134","      32","780","380","1180"
"A4000US019","B08134","      33","1789","1235","2343"
"A4000US019","B08134","      34","1539","505","2573"
"A4000US019","B08134","      35","2489","1554","3424"
"A4000US019","B08134","      36","662","352","972"
"A4000US019","B08134","      37","882","345","1419"
"A4000US019","B08134","      38","945","486","1404"
"A4000US019","B08134","      39","1461","889","2033"
"A4000US019","B08134","      40","2205","1252","3158"
"A4000US019","B08134","      41","9188","7658","10718"
"A4000US019","B08134","      42","604","292","916"
"A4000US019","B08134","      43","1526","971","2081"
"A4000US019","B08134","      44","755","375","1135"
"A4000US019","B08134","      45","1475","882","2068"
"A4000US019","B08134","      46","612","315","909"
"A4000US019","B08134","      47","435","90","780"
"A4000US019","B08134","      48","622","213","1031"
"A4000US019","B08134","      49","1240","710","1770"
"A4000US019","B08134","      50","1919","1034","2804"
"A4000US019","B08134","      51","3564","2095","5033"
"A4000US019","B08134","      52","176","0","426"
"A4000US019","B08134","      53","263","38","488"
"A4000US019","B08134","      54","784","0","1755"
"A4000US019","B08134","      55","1014","262","1766"
"A4000US019","B08134","      56","50","0","132"
"A4000US019","B08134","      57","447","49","845"
"A4000US019","B08134","      58","323","106","540"
"A4000US019","B08134","      59","221","0","464"
"A4000US019","B08134","      60","286","52","520"
"A4000US019","B08134","      61","9245","7812","10678"
"A4000US019","B08134","      62","72","0","159"
"A4000US019","B08134","      63","818","293","1343"
"A4000US019","B08134","      64","424","15","833"
"A4000US019","B08134","      65","540","49","1031"
"A4000US019","B08134","      66","158","0","317"
"A4000US019","B08134","      67","276","0","582"
"A4000US019","B08134","      68","0","0","506"
"A4000US019","B08134","      69","949","295","1603"
"A4000US019","B08134","      70","6008","4718","7298"
"A4000US019","B08134","      71","7095","5763","8427"
"A4000US019","B08134","      72","25","0","68"
"A4000US019","B08134","      73","818","293","1343"
"A4000US019","B08134","      74","353","0","748"
"A4000US019","B08134","      75","540","49","1031"
"A4000US019","B08134","      76","119","0","261"
"A4000US019","B08134","      77","276","0","582"
"A4000US019","B08134","      78","0","0","506"
"A4000US019","B08134","      79","900","268","1532"
"A4000US019","B08134","      80","4064","2943","5185"
"A4000US019","B08134","      81","279","106","452"
"A4000US019","B08134","      82","47","0","125"
"A4000US019","B08134","      83","0","0","506"
"A4000US019","B08134","      84","0","0","506"
"A4000US019","B08134","      85","0","0","506"
"A4000US019","B08134","      86","39","0","104"
"A4000US019","B08134","      87","0","0","506"
"A4000US019","B08134","      88","0","0","506"
"A4000US019","B08134","      89","0","0","506"
"A4000US019","B08134","      90","193","29","357"
"A4000US019","B08134","      91","1871","1284","2458"
"A4000US019","B08134","      92","0","0","506"
"A4000US019","B08134","      93","0","0","506"
"A4000US019","B08134","      94","71","0","189"
"A4000US019","B08134","      95","0","0","506"
"A4000US019","B08134","      96","0","0","506"
"A4000US019","B08134","      97","0","0","506"
"A4000US019","B08134","      98","0","0","506"
"A4000US019","B08134","      99","49","0","132"
"A4000US019","B08134","     100","1751","1175","2327"
"A4000US019","B08134","     101","4649","3534","5764"
"A4000US019","B08134","     102","1917","1232","2602"
"A4000US019","B08134","     103","577","308","846"
"A4000US019","B08134","     104","884","323","1445"
"A4000US019","B08134","     105","563","200","926"
"A4000US019","B08134","     106","0","0","506"
"A4000US019","B08134","     107","708","75","1341"
"A4000US019","B08134","     108","0","0","506"
"A4000US019","B08134","     109","0","0","506"
"A4000US019","B08134","     110","0","0","506"
"A4000US019","B08134","     111","2053","1207","2899"
"A4000US019","B08134","     112","358","38","678"
"A4000US019","B08134","     113","747","173","1321"
"A4000US019","B08134","     114","345","0","695"
"A4000US019","B08134","     115","318","89","547"
"A4000US019","B08134","     116","0","0","506"
"A4000US019","B08134","     117","78","0","212"
"A4000US019","B08134","     118","0","0","506"
"A4000US019","B08134","     119","63","0","177"
"A4000US019","B08134","     120","144","0","319"
"A4000US019","B09016","       1","285830","*****","*****"
"A4000US019","B09016","       2","260628","257731","263525"
"A4000US019","B09016","       3","75614","73795","77433"
"A4000US019","B09016","       4","49141","47039","51243"
"A4000US019","B09016","       5","26473","24429","28517"
"A4000US019","B09016","       6","60808","58531","63085"
"A4000US019","B09016","       7","98238","95296","101180"
"A4000US019","B09016","       8","6683","4350","9016"
"A4000US019","B09016","       9","2262","1462","3062"
"A4000US019","B09016","      10","3563","2657","4469"
"A4000US019","B09016","      11","7932","5755","10109"
"A4000US019","B09016","      12","5528","3991","7065"
"A4000US019","B09016","      13","629","182","1076"
"A4000US019","B09016","      14","1056","324","1788"
"A4000US019","B09016","      15","753","432","1074"
"A4000US019","B09016","      16","435","0","1078"
"A4000US019","B09016","      17","2655","1590","3720"
"A4000US019","B09016","      18","25202","22305","28099"
"A4000US019","B09016","      19","20570","18637","22503"
"A4000US019","B09016","      20","7867","6546","9188"
"A4000US019","B09016","      21","6105","4964","7246"
"A4000US019","B09016","      22","1762","1067","2457"
"A4000US019","B09016","      23","12703","11258","14148"
"A4000US019","B09016","      24","11356","10034","12678"
"A4000US019","B09016","      25","1347","776","1918"
"A4000US019","B09016","      26","4632","2697","6567"
"A4000US019","B09016","      27","261","0","526"
"A4000US019","B09016","      28","847","249","1445"
"A4000US019","B09016","      29","1915","1300","2530"
"A4000US019","B09016","      30","0","0","506"
"A4000US019","B09016","      31","1609","0","3326"
"A4000US019","B10050","       1","165656","165583","165729"
"A4000US019","B10050","       2","7366","5679","9053"
"A4000US019","B10050","       3","1353","569","2137"
"A4000US019","B10050","       4","51","0","139"
"A4000US019","B10050","       5","51","0","139"
"A4000US019","B10050","       6","0","0","506"
"A4000US019","B10050","       7","327","0","665"
"A4000US019","B10050","       8","327","0","665"
"A4000US019","B10050","       9","0","0","506"
"A4000US019","B10050","      10","0","0","506"
"A4000US019","B10050","      11","0","0","506"
"A4000US019","B10050","      12","0","0","506"
"A4000US019","B10050","      13","0","0","506"
"A4000US019","B10050","      14","0","0","506"
"A4000US019","B10050","      15","0","0","506"
"A4000US019","B10050","      16","975","303","1647"
"A4000US019","B10050","      17","371","0","831"
"A4000US019","B10050","      18","604","164","1044"
"A4000US019","B10050","      19","6013","4642","7384"
"A4000US019","B10050","      20","158290","156585","159995"
"A4000US019","B10056","       1","7366","5679","9053"
"A4000US019","B10056","       2","2525","1632","3418"
"A4000US019","B10056","       3","449","47","851"
"A4000US019","B10056","       4","188","0","491"
"A4000US019","B10056","       5","261","41","481"
"A4000US019","B10056","       6","2076","1336","2816"
"A4000US019","B10056","       7","4841","3804","5878"
"A4000US019","B10056","       8","904","389","1419"
"A4000US019","B10056","       9","561","145","977"
"A4000US019","B10056","      10","343","84","602"
"A4000US019","B10056","      11","3937","3073","4801"
"A4000US019","B10057","       1","7366","5679","9053"
"A4000US019","B10057","       2","4665","3106","6224"
"A4000US019","B10057","       3","1011","285","1737"
"A4000US019","B10057","       4","526","9","1043"
"A4000US019","B10057","       5","485","45","925"
"A4000US019","B10057","       6","3654","2422","4886"
"A4000US019","B10057","       7","2701","1899","3503"
"A4000US019","B10057","       8","342","46","638"
"A4000US019","B10057","       9","223","0","480"
"A4000US019","B10057","      10","119","0","261"
"A4000US019","B10057","      11","2359","1625","3093"
"A4000US019","B10058","       1","7366","5679","9053"
"A4000US019","B10058","       2","2578","1473","3683"
"A4000US019","B10058","       3","637","75","1199"
"A4000US019","B10058","       4","60","0","132"
"A4000US019","B10058","       5","18","0","49"
"A4000US019","B10058","       6","42","0","108"
"A4000US019","B10058","       7","577","44","1110"
"A4000US019","B10058","       8","541","13","1069"
"A4000US019","B10058","       9","36","0","97"
"A4000US019","B10058","      10","1941","1047","2835"
"A4000US019","B10058","      11","4788","3714","5862"
"A4000US019","B10058","      12","716","225","1207"
"A4000US019","B10058","      13","300","0","682"
"A4000US019","B10058","      14","0","0","506"
"A4000US019","B10058","      15","300","0","682"
"A4000US019","B10058","      16","416","107","725"
"A4000US019","B10058","      17","190","0","443"
"A4000US019","B10058","      18","226","50","402"
"A4000US019","B10058","      19","4072","3111","5033"
"A4000US019","B10059","       1","7366","5679","9053"
"A4000US019","B10059","       2","939","285","1593"
"A4000US019","B10059","       3","594","67","1121"
"A4000US019","B10059","       4","338","0","682"
"A4000US019","B10059","       5","256","0","632"
"A4000US019","B10059","       6","345","0","723"
"A4000US019","B10059","       7","6427","4995","7859"
"A4000US019","B10059","       8","759","168","1350"
"A4000US019","B10059","       9","411","0","876"
"A4000US019","B10059","      10","348","111","585"
"A4000US019","B10059","      11","5668","4385","6951"
"A4000US019","B11001","       1","93103","92091","94115"
"A4000US019","B11001","       2","72529","70503","74555"
"A4000US019","B11001","       3","59398","56975","61821"
"A4000US019","B11001","       4","13131","11512","14750"
"A4000US019","B11001","       5","3497","2487","4507"
"A4000US019","B11001","       6","9634","8325","10943"
"A4000US019","B11001","       7","20574","18837","22311"
"A4000US019","B11001","       8","17462","15874","19050"
"A4000US019","B11001","       9","3112","2269","3955"
"A4000US019","B11002","       1","285830","*****","*****"
"A4000US019","B11002","       2","260628","257731","263525"
"A4000US019","B11002","       3","216262","210084","222440"
"A4000US019","B11002","       4","214002","207759","220245"
"A4000US019","B11002","       5","2260","1245","3275"
"A4000US019","B11002","       6","9949","7226","12672"
"A4000US019","B11002","       7","8837","6411","11263"
"A4000US019","B11002","       8","1112","399","1825"
"A4000US019","B11002","       9","34417","28955","39879"
"A4000US019","B11002","      10","32261","27269","37253"
"A4000US019","B11002","      11","2156","1284","3028"
"A4000US019","B11002","      12","25202","22305","28099"
"A4000US019","B11003","       1","72529","70503","74555"
"A4000US019","B11003","       2","59398","56975","61821"
"A4000US019","B11003","       3","28118","26237","29999"
"A4000US019","B11003","       4","6842","5661","8023"
"A4000US019","B11003","       5","7630","6509","8751"
"A4000US019","B11003","       6","13646","12158","15134"
"A4000US019","B11003","       7","31280","29201","33359"
"A4000US019","B11003","       8","13131","11512","14750"
"A4000US019","B11003","       9","3497","2487","4507"
"A4000US019","B11003","      10","1139","516","1762"
"A4000US019","B11003","      11","555","64","1046"
"A4000US019","B11003","      12","101","0","221"
"A4000US019","B11003","      13","483","134","832"
"A4000US019","B11003","      14","2358","1467","3249"
"A4000US019","B11003","      15","9634","8325","10943"
"A4000US019","B11003","      16","5513","4452","6574"
"A4000US019","B11003","      17","487","157","817"
"A4000US019","B11003","      18","1198","524","1872"
"A4000US019","B11003","      19","3828","2802","4854"
"A4000US019","B11003","      20","4121","3384","4858"
"A4000US019","B11005","       1","93103","92091","94115"
"A4000US019","B11005","       2","37966","36092","39840"
"A4000US019","B11005","       3","37797","35930","39664"
"A4000US019","B11005","       4","29769","27801","31737"
"A4000US019","B11005","       5","8028","6608","9448"
"A4000US019","B11005","       6","1418","778","2058"
"A4000US019","B11005","       7","6610","5318","7902"
"A4000US019","B11005","       8","169","0","393"
"A4000US019","B11005","       9","134","0","350"
"A4000US019","B11005","      10","35","0","94"
"A4000US019","B11005","      11","55137","53215","57059"
"A4000US019","B11005","      12","34732","32669","36795"
"A4000US019","B11005","      13","29629","27620","31638"
"A4000US019","B11005","      14","5103","4032","6174"
"A4000US019","B11005","      15","2079","1233","2925"
"A4000US019","B11005","      16","3024","2365","3683"
"A4000US019","B11005","      17","20405","18633","22177"
"A4000US019","B11005","      18","7740","6511","8969"
"A4000US019","B11005","      19","12665","11224","14106"
"A4000US019","B11007","       1","93103","92091","94115"
"A4000US019","B11007","       2","25097","23937","26257"
"A4000US019","B11007","       3","6938","6110","7766"
"A4000US019","B11007","       4","18159","16911","19407"
"A4000US019","B11007","       5","17639","16356","18922"
"A4000US019","B11007","       6","520","301","739"
"A4000US019","B11007","       7","68006","66618","69394"
"A4000US019","B11007","       8","10524","9119","11929"
"A4000US019","B11007","       9","57482","55882","59082"
"A4000US019","B11007","      10","54890","53232","56548"
"A4000US019","B11007","      11","2592","1800","3384"
"A4000US019","B11010","       1","20574","18837","22311"
"A4000US019","B11010","       2","7874","6654","9094"
"A4000US019","B11010","       3","6110","5048","7172"
"A4000US019","B11010","       4","4589","3568","5610"
"A4000US019","B11010","       5","1521","1064","1978"
"A4000US019","B11010","       6","1764","1073","2455"
"A4000US019","B11010","       7","1416","787","2045"
"A4000US019","B11010","       8","348","184","512"
"A4000US019","B11010","       9","12700","11265","14135"
"A4000US019","B11010","      10","11352","10029","12675"
"A4000US019","B11010","      11","5935","4870","7000"
"A4000US019","B11010","      12","5417","4707","6127"
"A4000US019","B11010","      13","1348","779","1917"
"A4000US019","B11010","      14","1176","640","1712"
"A4000US019","B11010","      15","172","29","315"
"A4000US019","B12001","       1","219966","219859","220073"
"A4000US019","B12001","       2","107329","106842","107816"
"A4000US019","B12001","       3","30400","28499","32301"
"A4000US019","B12001","       4","70354","68232","72476"
"A4000US019","B12001","       5","65968","63636","68300"
"A4000US019","B12001","       6","4386","3150","5622"
"A4000US019","B12001","       7","788","257","1319"
"A4000US019","B12001","       8","3598","2415","4781"
"A4000US019","B12001","       9","2024","1495","2553"
"A4000US019","B12001","      10","4551","3480","5622"
"A4000US019","B12001","      11","112637","112165","113109"
"A4000US019","B12001","      12","27806","25972","29640"
"A4000US019","B12001","      13","67573","65354","69792"
"A4000US019","B12001","      14","61455","59039","63871"
"A4000US019","B12001","      15","6118","4862","7374"
"A4000US019","B12001","      16","3480","2465","4495"
"A4000US019","B12001","      17","2638","1794","3482"
"A4000US019","B12001","      18","8812","7812","9812"
"A4000US019","B12001","      19","8446","7289","9603"
"A4000US019","B13001","       1","68174","67271","69077"
"A4000US019","B13001","       2","38732","36903","40561"
"A4000US019","B13001","       3","35","0","95"
"A4000US019","B13001","       4","11731","10455","13007"
"A4000US019","B13001","       5","26966","25511","28421"
"A4000US019","B13001","       6","29442","27636","31248"
"A4000US019","B13001","       7","9031","8378","9684"
"A4000US019","B13001","       8","12277","10931","13623"
"A4000US019","B13001","       9","8134","6753","9515"
"A4000US019","B13002","       1","68174","67271","69077"
"A4000US019","B13002","       2","3760","2843","4677"
"A4000US019","B13002","       3","3477","2624","4330"
"A4000US019","B13002","       4","35","0","95"
"A4000US019","B13002","       5","2449","1763","3135"
"A4000US019","B13002","       6","993","561","1425"
"A4000US019","B13002","       7","283","7","559"
"A4000US019","B13002","       8","22","0","58"
"A4000US019","B13002","       9","227","0","497"
"A4000US019","B13002","      10","34","0","91"
"A4000US019","B13002","      11","64414","63153","65675"
"A4000US019","B14001","       1","273604","272560","274648"
"A4000US019","B14001","       2","81444","78874","84014"
"A4000US019","B14001","       3","6405","5313","7497"
"A4000US019","B14001","       4","3723","2865","4581"
"A4000US019","B14001","       5","17019","15444","18594"
"A4000US019","B14001","       6","18593","16771","20415"
"A4000US019","B14001","       7","18146","16868","19424"
"A4000US019","B14001","       8","14122","12039","16205"
"A4000US019","B14001","       9","3436","2778","4094"
"A4000US019","B14001","      10","192160","189640","194680"
"A4000US019","B14005","       1","14467","13284","15650"
"A4000US019","B14005","       2","7813","6816","8810"
"A4000US019","B14005","       3","7079","6050","8108"
"A4000US019","B14005","       4","1402","877","1927"
"A4000US019","B14005","       5","151","0","317"
"A4000US019","B14005","       6","5526","4556","6496"
"A4000US019","B14005","       7","734","267","1201"
"A4000US019","B14005","       8","565","134","996"
"A4000US019","B14005","       9","482","50","914"
"A4000US019","B14005","      10","83","0","222"
"A4000US019","B14005","      11","0","0","506"
"A4000US019","B14005","      12","169","0","350"
"A4000US019","B14005","      13","127","0","300"
"A4000US019","B14005","      14","0","0","506"
"A4000US019","B14005","      15","42","0","110"
"A4000US019","B14005","      16","6654","5906","7402"
"A4000US019","B14005","      17","5450","4785","6115"
"A4000US019","B14005","      18","1016","640","1392"
"A4000US019","B14005","      19","108","0","241"
"A4000US019","B14005","      20","4326","3647","5005"
"A4000US019","B14005","      21","1204","684","1724"
"A4000US019","B14005","      22","323","100","546"
"A4000US019","B14005","      23","172","6","338"
"A4000US019","B14005","      24","0","0","506"
"A4000US019","B14005","      25","151","0","331"
"A4000US019","B14005","      26","881","380","1382"
"A4000US019","B14005","      27","304","16","592"
"A4000US019","B14005","      28","0","0","506"
"A4000US019","B14005","      29","577","233","921"
"A4000US019","B15002","       1","181965","180983","182947"
"A4000US019","B15002","       2","86302","85780","86824"
"A4000US019","B15002","       3","1098","498","1698"
"A4000US019","B15002","       4","436","109","763"
"A4000US019","B15002","       5","1253","616","1890"
"A4000US019","B15002","       6","2293","1339","3247"
"A4000US019","B15002","       7","1113","601","1625"
"A4000US019","B15002","       8","1072","536","1608"
"A4000US019","B15002","       9","962","483","1441"
"A4000US019","B15002","      10","1668","1135","2201"
"A4000US019","B15002","      11","20650","18480","22820"
"A4000US019","B15002","      12","3551","2770","4332"
"A4000US019","B15002","      13","8811","7499","10123"
"A4000US019","B15002","      14","6294","5105","7483"
"A4000US019","B15002","      15","19718","18084","21352"
"A4000US019","B15002","      16","10740","9416","12064"
"A4000US019","B15002","      17","4899","3869","5929"
"A4000US019","B15002","      18","1744","1194","2294"
"A4000US019","B15002","      19","95663","94902","96424"
"A4000US019","B15002","      20","1199","678","1720"
"A4000US019","B15002","      21","333","131","535"
"A4000US019","B15002","      22","1416","717","2115"
"A4000US019","B15002","      23","3158","2202","4114"
"A4000US019","B15002","      24","963","549","1377"
"A4000US019","B15002","      25","1090","620","1560"
"A4000US019","B15002","      26","1349","829","1869"
"A4000US019","B15002","      27","2120","1507","2733"
"A4000US019","B15002","      28","22137","20110","24164"
"A4000US019","B15002","      29","4329","3576","5082"
"A4000US019","B15002","      30","9999","8559","11439"
"A4000US019","B15002","      31","9065","7716","10414"
"A4000US019","B15002","      32","21364","19755","22973"
"A4000US019","B15002","      33","14284","12796","15772"
"A4000US019","B15002","      34","2161","1479","2843"
"A4000US019","B15002","      35","696","336","1056"
"A4000US019","B16004","       1","263799","263715","263883"
"A4000US019","B16004","       2","57007","56953","57061"
"A4000US019","B16004","       3","38532","36556","40508"
"A4000US019","B16004","       4","5408","4424","6392"
"A4000US019","B16004","       5","4108","2964","5252"
"A4000US019","B16004","       6","879","406","1352"
"A4000US019","B16004","       7","341","0","771"
"A4000US019","B16004","       8","80","0","208"
"A4000US019","B16004","       9","9950","8109","11791"
"A4000US019","B16004","      10","6620","5076","8164"
"A4000US019","B16004","      11","1510","1015","2005"
"A4000US019","B16004","      12","1282","672","1892"
"A4000US019","B16004","      13","538","189","887"
"A4000US019","B16004","      14","1581","1089","2073"
"A4000US019","B16004","      15","1366","912","1820"
"A4000US019","B16004","      16","121","0","248"
"A4000US019","B16004","      17","94","0","204"
"A4000US019","B16004","      18","0","0","506"
"A4000US019","B16004","      19","1536","354","2718"
"A4000US019","B16004","      20","1407","233","2581"
"A4000US019","B16004","      21","33","0","72"
"A4000US019","B16004","      22","48","0","126"
"A4000US019","B16004","      23","48","0","109"
"A4000US019","B16004","      24","173243","172842","173644"
"A4000US019","B16004","      25","111224","107645","114803"
"A4000US019","B16004","      26","22370","21141","23599"
"A4000US019","B16004","      27","11002","8859","13145"
"A4000US019","B16004","      28","5624","4220","7028"
"A4000US019","B16004","      29","3469","2390","4548"
"A4000US019","B16004","      30","2275","1195","3355"
"A4000US019","B16004","      31","29036","25527","32545"
"A4000US019","B16004","      32","17400","14557","20243"
